Keywords,city,AGG store_number,store_number,address,state,zip_code
Texaco,ATLANTA,40010,040010 0040010,3330 MARTIN LUTHER KING,GA,30331-1712
Texaco,LOUISVILLE,53281,053281 0053281,1000 W MAIN ST,MS,39339
Texaco,VANCOUVER,92090,092090 0092090,3515 E FOURTH PLAIN BLVD,WA,98661
Texaco,NEW IBERIA,109343,0109343 00109343,1426 CENTER ST,LA,70560-6113
Texaco,NEW BRAUNFELS,149683,0149683 00149683,1185 IH 35 E,TX,78130-3786
Texaco,DELHI,200621,0200621 00200621,930 BROADWAY,LA,71232-3404
Texaco,FLOWOOD,200842,0200842 00200842,630 HWY 80 EAST,MS,39232
Texaco,BELLEVUE,203442,0203442 00203442,15248 BEL RED RD.,WA,98007
Texaco,NEW IBERIA,204247,0204247 00204247,901 S LEWIS ST,LA,70560-6303
Texaco,DELCAMBRE,206143,0206143 00206143,814 HWY 14 WEST,LA,70528
Texaco,ST. GEORGE,206714,0206714 00206714,750 SOUTH BLUFF ST.,UT,84770
Texaco,SUGAR LAND,207126,0207126 00207126,7800 HWY 90A,TX,77478
Texaco,NORTHPORT,207992,0207992 00207992,5675 HWY 43 N,AL,35473-8256
Texaco,CLEVELAND,209314,0209314 00209314,2725 20TH ST NE,TN,37312
Texaco,WINFIELD,210547,0210547 00210547,7016 HWY 129,AL,35594
Texaco,EDMONDS,210708,0210708 00210708,21412 HWY 99,WA,98026-7748
Texaco,MURRAY,210815,0210815 00210815,4489 SOUTH CENTURY DRIVE,UT,84123
Texaco,AUSTIN,300848,0300848 00300848,7002 RR 620 & FM 2222,TX,78732
Texaco,LOGAN,302000,0302000 00302000,970 NORTH MAIN ST,UT,84321
Texaco,WILMER,302027,0302027 00302027,104 S US HIGHWAY 75,TX,75172
Texaco,THIBODAUX,302031,0302031 00302031,197 EAST BAYOU ROAD,LA,70301
Texaco,GALLIANO,302032,0302032 00302032,352 HIGHWAY 3162,LA,70354
Texaco,HOUMA,302034,0302034 00302034,551 SOUTH VAN,LA,70363
Texaco,LOCKPORT,302035,0302035 00302035,1114 CRESCENT AVENUE,LA,70374
Texaco,THIBODAUX,302037,0302037 00302037,1501 ST MARY HWY,LA,70301
Texaco,ARLINGTON,302038,0302038 00302038,6107 S COOPER STREET,TX,76018
Texaco,HOUMA,302039,0302039 00302039,6459 WEST PARK AVENUE,LA,70364
Texaco,BURLESON,302048,0302048 00302048,701 NE ASBURY STREET,TX,76028
Texaco,ALEXANDRIA,302056,0302056 00302056,6100 W CALHOUN DR,LA,71303
Texaco,NATCHITOCHES,302057,0302057 00302057,97 HWY 1 SOUTH,LA,71457
Texaco,MANY,302058,0302058 00302058,275 SAN ANTONIO,LA,71449
Texaco,NATCHITOCHES,302059,0302059 00302059,642 COLLEGE AVE,LA,71457
Texaco,MARKSVILLE,302060,0302060 00302060,745 TUNIKA DR E,LA,71351
Texaco,MANSFIELD,302061,0302061 00302061,912 POLK ST,LA,71052
Texaco,MANY,302062,0302062 00302062,300 FISHER RD,LA,71449
Texaco,NATCHITOCHES,302063,0302063 00302063,5354 UNIVERSITY DRIVE,LA,71457
Texaco,ST. MARTINVILLE,302066,0302066 00302066,2040 TERRACE HWY,LA,70582
Texaco,BREAUX BRIDGE,302068,0302068 00302068,2116 ANSE BROUSSARD HIGHWAY,LA,70517
Texaco,SAINT MARTINVILLE,302069,0302069 00302069,508 NORTH MAIN STREET,LA,70582
Texaco,ABBEVILLE,302070,0302070 00302070,818 SOUTH HENRY,LA,70510
Texaco,CHURCH POINT,302072,0302072 00302072,620 W CANAL ST,LA,70525
Texaco,DAVENPORT,302169,0302169 00302169,6828F HWY 25 SO,WA,99122
Texaco,BATON ROUGE,302191,0302191 00302191,17752 HIGHLAND,LA,70810
Texaco,SIMMESPORT,302192,0302192 00302192,15972 HIGHWAY 1,LA,71369
Texaco,BATON ROUGE,302194,0302194 00302194,8240 VETERAN MEMORIAL,LA,70807
Texaco,BATON ROUGE,302195,0302195 00302195,6945 FLORIDA BLVD,LA,70806
Texaco,OPELOUSAS,302196,0302196 00302196,4932 I-49 NORTH SERVICE RD,LA,70570
Texaco,BREAUX BRIDGE,302204,0302204 00302204,2942 GRAND POINT HIGHWAY,LA,70517
Texaco,ZACHARY,302208,0302208 00302208,20190 PLANK,LA,70791
Texaco,PEARLAND,302268,0302268 00302268,1601 E. BROADWAY,TX,77581
Texaco,DALLAS,302274,0302274 00302274,5723 SINGELTON,TX,75212
Texaco,MESQUITE,302275,0302275 00302275,4503 GUS THOMASSON RD,TX,75150
Texaco,DALLAS,302278,0302278 00302278,1607 REGAL ROW,TX,75247
Texaco,HOUSTON,302282,0302282 00302282,9530 WESTHEIMER,TX,77042
Texaco,HOUSTON,302286,0302286 00302286,6750 HILLCROFT,TX,77081
Texaco,FORT WORTH,302289,0302289 00302289,6601 MEADOWBROOK DR.,TX,76112
Texaco,HOUSTON,302293,0302293 00302293,3110 HILLCROFT,TX,77057
Texaco,KATY,302295,0302295 00302295,23955 FRANZ RD,TX,77493
Texaco,HOUSTON,302296,0302296 00302296,12602 South FWY #288,TX,77047
Texaco,HOUSTON,302297,0302297 00302297,3250 OLD SPANIS TRAIL,TX,77021
Texaco,SPRING,302298,0302298 00302298,3211 CYPRESSWOOD DRIVE,TX,77388
Texaco,HOUSTON,302301,0302301 00302301,9225 EASTEX FREEWAY,TX,77093
Texaco,HOUSTON,302302,0302302 00302302,6617 ALMEDA GENOA,TX,77048
Texaco,TEXAS CITY,302303,0302303 00302303,1402 TEXAS AVE,TX,77590
Texaco,MARIETTA,302323,0302323 00302323,1655 POWDER SPRINGS ROAD,GA,30064
Texaco,DOUGLASVILLE,302324,0302324 00302324,2195 FAIRBURN ROAD,GA,30135
Texaco,POWDER SPRINGS,302328,0302328 00302328,3265 FLORENCE ROAD,GA,30127
Texaco,HIRAM,302329,0302329 00302329,4120 JIM SMITH PARKWAY,GA,30141
Texaco,ATLANTA,302330,0302330 00302330,4341 ROSWELL ROAD,GA,30309
Texaco,WOODSTOCK,302331,0302331 00302331,6790 BELLS FERRY RD.,GA,30188
Texaco,DOUGLASVILLE,302335,0302335 00302335,9318 HIGHWAY 5,GA,30134
Texaco,CARTERSVILLE,302336,0302336 00302336,998 CASS WHITE ROAD NE,GA,30121
Texaco,KENNEWICK,302380,0302380 00302380,325 S UNION,WA,99336
Texaco,LOCKHART,302399,0302399 00302399,1325 S COLORADO,TX,78644
Texaco,LOCKHART,302400,0302400 00302400,1317 N COLORADO,TX,78644
Texaco,ASHVILLE,302432,0302432 00302432,36950 HWY 231 N,AL,35953
Texaco,SOUTHSIDE,302433,0302433 00302433,3740 HWY 77,AL,35907
Texaco,GADSDEN,302434,0302434 00302434,400 N TWELVETH ST,AL,35901
Texaco,HOKES BLUFF,302435,0302435 00302435,5589 MAIN ST,AL,35903
Texaco,GLENCOE,302437,0302437 00302437,606 W MAIN ST,AL,35905
Texaco,ATTALLA,302441,0302441 00302441,815 CLEVELAND AVE,AL,35954
Texaco,CENTRE,302442,0302442 00302442,903 E MAIN ST,AL,35960
Texaco,PIEDMONT,302443,0302443 00302443,101 HWY 278 W,AL,36272
Texaco,GADSDEN,302444,0302444 00302444,301 MEIGHAN BLVD,AL,35901
Texaco,DALLAS,302454,0302454 00302454,4605 FRANKFORD ROAD,TX,75287
Texaco,COLLEYVILLE,302457,0302457 00302457,4612 COLLEYVILLE BLVD,TX,76034
Texaco,HOUSTON,302463,0302463 00302463,12790 S DAIRY ASHFORD ST,TX,77099
Texaco,HUMBLE,302464,0302464 00302464,19555 MCKAY BLVD,TX,77338
Texaco,MERIDIAN,302468,0302468 00302468,4432 20TH ST,MS,39301
