keywords,city,Agg store_number,store_number,address,state,zip_code
Toys R US,BLOOMINGDALE,6020,#6020,404 W. ARMY TRAIL ROAD,IL,60108
Toys R US,MATTESON,6021,#6021,5001 LINCOLN HIGHWAY,IL,60443
Toys R US,ALGONQUIN,6022,#6022,826 S. RANDALL ROAD,IL,60102
Toys R US,ORLAND PARK,6023,#6023,45 ORLAND SQUARE DRIVE,IL,60462
Toys R US,LAFAYETTE,6025,#6025,2324 SAGAMORE PARKWAY S.,IN,47905
Toys R US,HIGHLAND PARK,6026,#6026,1610 DEERFIELD ROAD,IL,60035
Toys R US,VERNON HILLS,6028,#6028,5555 TOWN LINE ROAD,IL,60061
Toys R US,BURNSVILLE,6029,#6029,14041 ALDRICH AVENUE,MN,55337
Toys R US,JANESVILLE,6032,#6032,2723 MILTON AVENUE,WI,53546
Toys R US,MADISON,6033,#6033,7309 WEST TOWN WAY,WI,53719
Toys R US,ROCKFORD,6034,#6034,6449 EAST STATE ST,IL,61108
Toys R US,MILWAUKEE,6035,#6035,3900 SOUTH 27TH STREET,WI,53221
Toys R US,MILWAUKEE,6036,#6036,8825 NORTH 76TH STREET,WI,53223
Toys R US,BROOKFIELD,6037,#6037,355 SOUTH MOORELAND ROA,WI,53005
Toys R US,GREEN BAY,6038,#6038,1640 WEST MASON STREET,WI,54303
Toys R US,APPLETON,6039,#6039,4411 WEST WISCONSIN AV,WI,54913
Toys R US,CEDAR RAPIDS,6040,#6040,2425 WILEY BOULEVARD,IA,52404
Toys R US,DAVENPORT,6041,#6041,200 E. KIMBERLY ROAD,IA,52806
Toys R US,BLOOMINGTON,6043,#6043,7839 SOUTHTOWN MALL,MN,55431
Toys R US,MINNETONKA,6044,#6044,14100 WAYZATA BOULEVARD,MN,55305
Toys R US,MAPLEWOOD,6046,#6046,1852 E. COUNTY ROAD D,MN,55109
Toys R US,BLAINE,6047,#6047,170 89TH AVENUE N.E.,MN,55434
Toys R US,MOLINE,6049,#6049,4555 16TH STREET,IL,61265
Toys R US,ROCHESTER,6050,#6050,808 APACHE LANE,MN,55902
Toys R US,RACINE,6051,#6051,2433 SOUTH GREEN BAY RO,WI,53406
Toys R US,GURNEE,6054,#6054,6050 GURNEE MILLS BOULEVARD,IL,60031
Toys R US,SAINT CLOUD,6056,#6056,141 PARK AVENUE S.,MN,56301
Toys R US,CHAMPAIGN,6057,#6057,40 EAST ANTHONY DRIVE,IL,61820
Toys R US,WATERLOO,6062,#6062,2039 CROSSROADS BOULEVARD,IA,50702
Toys R US,SOUTH ELGIN,6063,#6063,486 RANDALL ROAD,IL,60177
Toys R US,FLINT,6068,#6068,3250 SOUTH LINDEN,MI,48507
Toys R US,SAGINAW,6069,#6069,2800 TITTABAWASSEE ROAD,MI,48603
Toys R US,GRAND RAPIDS,6070,#6070,3445-28TH STREET SE,MI,49512
Toys R US,PORTAGE,6072,#6072,6207 SOUTH WESTNEDGE AV,MI,49002
Toys R US,GRAND RAPIDS,6074,#6074,3130 ALPINE AVENUE,MI,49544
Toys R US,JACKSON,6077,#6077,1038 JACKSON CROSSING,MI,49204
Toys R US,MUSKEGON HEIGHTS,6078,#6078,5363 HARVEY STREET,MI,49444
Toys R US,TRAVERSE CITY,6079,#6079,2620 CROSSING CIRCLE,MI,49684
Toys R US,CRYSTAL LAKE,6080,#6080,6120-A NORTHWEST HIGHWA,IL,60039
Toys R US,LAKE JACKSON,6102,#6102,BRAZOS MALL 100 HWY 332 WEST#1000,TX,77566
Toys R US,TUSCOLA,6104,#6104,TANGER OUTLETS TUSCOLA C400 TUSCOLA BLVD,IL,61953
Toys R US,SHAWNEE,6105,#6105,SHAWNEE MALL 4901 N KICKAPOO STREET,OK,74804
Toys R US,BRANDON,6120,#6120,BRANDON MALL 459 BRANDON TOWN CENTER,FL,33511
Toys R US,BROWNSVILLE,6152,#6152,SUNRISE MALL 2370 N. EXPRESSWAY,TX,78521
Toys R US,TOTOWA,6304,#6304,445 US HIGHWAY 46,NJ,7512
Toys R US,EAST BRUNSWICK,6305,#6305,581 ROUTE 18 SOUTH,NJ,8816
Toys R US,PARAMUS,6306,#6306,250 EAST ROUTE 4,NJ,7652
Toys R US,WATCHUNG,6307,#6307,1701-45 US HIGHWAY 22,NJ,7069
Toys R US,BROOKLYN,6308,#6308,2875 FLATBUSH AVENUE,NY,11234
Toys R US,MASSAPEQUA,6309,#6309,5520 SUNRISE HIGHWAY,NY,11758
Toys R US,VALLEY STREAM,6310,#6310,300 WEST SUNRISE HIGHWA,NY,11580
Toys R US,CARLE PLACE,6311,#6311,117 OLD COUNTRY ROAD,NY,11514
Toys R US,STATEN ISLAND,6312,#6312,2845 RICHMOND AVENUE,NY,10314
Toys R US,EATONTOWN,6313,#6313,137 ROUTE 35 NORTH,NJ,7724
Toys R US,ALBANY,6314,#6314,38 WOLF ROAD,NY,12205
Toys R US,JERSEY CITY,6315,#6315,641 ROUTE 440,NJ,7304
Toys R US,LAKE GROVE,6317,#6317,3250 MIDDLE COUNTRY ROAD,NY,11755
Toys R US,ISELIN,6318,#6318,675 ROUTE 1 SOUTH,NJ,8830
Toys R US,LIVINGSTON,6319,#6319,599 MOUNT PLEASANT AVENUE,NJ,7039
Toys R US,YONKERS,6320,#6320,1000 CENTRAL PARK AVENUE,NY,10704
Toys R US,TOMS RIVER,6321,#6321,1224 HOOPER AVENUE,NJ,8753
Toys R US,LITTLE NECK,6322,#6322,242-02 61ST AVENUE & DGLSTN PKWY,NY,11363
Toys R US,BROOKLYN,6323,#6323,8973-95 BAY PARKWAY,NY,11214
Toys R US,BAY SHORE,6324,#6324,1851 SUNRISE HIGHWAY,NY,11706
Toys R US,NANUET,6325,#6325,122 EAST ROUTE 59,NY,10954
Toys R US,MILFORD,6326,#6326,330 OLDGATE LANE,CT,6460
