keywords,city,Agg store_number,store_number,address,state,zip_code
Massage Envy,Scottsdale,1,01 001,8752 E Shea Blvd,AZ,85260
Massage Envy,Mesa,4,04 004,6626 E McKellips Rd,AZ,85215
Massage Envy,Gilbert,5,05 005,865 N Gilbert Rd,AZ,85234
Massage Envy,Phoenix,6,06 006,13637 N Tatum Blvd,AZ,85032
Massage Envy,Sugar Land,9,09 009,11134 Hwy 6 South,TX,77498
Massage Envy,Scottsdale,10,010 0010,32607 N Scottsdale Rd,AZ,85262
Massage Envy,Phoenix,13,013 0013,7000 E Mayo Blvd,AZ,85054
Massage Envy,Redmond,15,015 0015,17214 Redmond Way,WA,98052
Massage Envy,Tempe,17,017 0017,315 W Elliot Rd,AZ,85284
Massage Envy,Newcastle,18,018 0018,6920 Coal Creek Parkway SE,WA,98059
Massage Envy,Highlands Ranch,19,019 0019,9471 S University Blvd,CO,80126
Massage Envy,Woodinville,26,026 0026,14213 NE Woodinville-Duvall Road,WA,98072
Massage Envy,Manchester,27,027 0027,14523A Manchester Rd,MO,63011
Massage Envy,Goodyear,28,028 0028,1468 N. Litchfield Rd.,AZ,85338
Massage Envy,Jacksonville,29,029 0029,"13820 St. Augustine Road, Suite 157",FL,32258
Massage Envy,Camarillo,33,033 0033,2360 East Las Posas Road,CA,93010
Massage Envy,Houston,34,034 0034,12246 FM 1960 West,TX,77065
Massage Envy,Kirkland,35,035 0035,11620 97th Lane NE,WA,98034
Massage Envy,Roseville,38,038 0038,10441 Fairway Dr,CA,95678
Massage Envy,Coppell,39,039 0039,120 S. Denton Tap Road,TX,75019
Massage Envy,Houston,40,040 0040,19720 Katy Freeway,TX,77094
Massage Envy,Webster,41,041 0041,943 W Bay Area Blvd,TX,77598
Massage Envy,Costa Mesa,42,042 0042,3030 Harbor Blvd,CA,92626
Massage Envy,Roseville,43,043 0043,1485 Eureka Road,CA,95661
Massage Envy,Houston,44,044 0044,7506 F.M. 1960 West,TX,77070
Massage Envy,Houston,49,049 0049,5387 Westheimer,TX,77056
Massage Envy,Des Peres,50,050 0050,12123 Manchester,MO,63131
Massage Envy,Vadnais Heights,51,051 0051,925 East County Road E,MN,55127
Massage Envy,Puyallup,53,053 0053,4423 S Meridian,WA,98373
Massage Envy,Omaha,54,054 0054,16902 Wright Plaza,NE,68130
Massage Envy,San Rafael,55,055 0055,219 3rd St.,CA,94901
Massage Envy,Maplewood,56,056 0056,1811 Maplewood Commons Dr.,MO,63143
Massage Envy,Cottleville,57,057 0057,6085 Mid Rivers Mall Dr.,MO,63304
Massage Envy,Murrieta,58,058 0058,39400 Murrieta Hot Springs Road,CA,92563
Massage Envy,Spring,59,059 0059,10807 Kuykendahl Rd,TX,77382
Massage Envy,Draper City,60,060 0060,219 E 12300 S,UT,84020
Massage Envy,Creve Coeur,62,062 0062,12528 H Olive Blvd.,MO,63141
Massage Envy,Oakville,63,063 0063,5656 Telegraph Rd.,MO,63129
Massage Envy,Chesterfield,64,064 0064,1694 Clarkson Road,MO,63017
Massage Envy,Sandy,65,065 0065,1838 E 9400 S,UT,84093
Massage Envy,Charlotte,66,066 0066,1730 East Woodlawn Road,NC,28209
Massage Envy,Flower Mound,67,067 0067,950 Parker Square,TX,75028
Massage Envy,Pearland,69,069 0069,2754 Smith Ranch Road,TX,77584
Massage Envy,Allen,70,070 0070,816 W. McDermott Dr.,TX,75013
Massage Envy,Centennial,71,071 0071,7470-B South University Blvd,CO,80122
Massage Envy,Palm Desert,72,072 0072,73111 Country Club Drive,CA,92260
Massage Envy,Greensboro,73,073 0073,2619 Lawndale Drive,NC,27408
Massage Envy,High Point,74,074 0074,1589 Skeet Club Rd,NC,27265
Massage Envy,Gilbert,75,075 0075,2765 S Market Street,AZ,85296
Massage Envy,Folsom,80,080 0080,25055 Blue Ravine Road,CA,95630
Massage Envy,Federal Way,81,081 0081,"1409 S. 348th St., Ste. D-102",WA,98003
Massage Envy,Midvale,82,082 0082,7682 South Union Park Avenue,UT,84047
Massage Envy,Murray,83,083 0083,6352 South State Street,UT,84107
Massage Envy,Plano,87,087 0087,1900 Preston Rd.,TX,75093
Massage Envy,Mill Creek,88,088 0088,"15111 Main St.,",WA,98012
Massage Envy,Tacoma,89,089 0089,"4502 S Steele St., Ste 1101",WA,98409
Massage Envy,Southlake,92,092 0092,100 N. Kimball,TX,76092
Massage Envy,Houston,93,093 0093,14008 C Memorial,TX,77079
Massage Envy,Fort Myers,95,095 0095,15880 Summerlin Rd.,FL,33908
Massage Envy,Bloomington,98,098 0098,7949 Southtown Center,MN,55431
Massage Envy,Plymouth,99,099 0099,3225 Vicksburg Lane North,MN,55447
Massage Envy,Houston,106,0106 00106,7039 Highway 6 North,TX,77095
Massage Envy,Clear Lake Shores,107,0107 00107,243 FM 2094,TX,77565
Massage Envy,Austin,108,0108 00108,3201 Bee Cave Road,TX,78746
Massage Envy,Delafield,109,0109 00109,2920 Golf Road,WI,53018
Massage Envy,San Mateo,110,0110 00110,"4060 S. El Camino Real, Suite F",CA,94403
Massage Envy,Clive,112,0112 00112,12655 University Avenue,IA,50325
Massage Envy,Fredericksburg,113,0113 00113,1927 Carl D. Silver Parkway,VA,22401
Massage Envy,Beaverton,115,0115 00115,14795 SW Murray Scholls Dr.,OR,97007
Massage Envy,Sunset Hills,118,0118 00118,3880 Lindbergh Blvd,MO,63127
Massage Envy,Davie,119,0119 00119,1936 S. University Drive,FL,33324
Massage Envy,Collierville,120,0120 00120,4610 Merchants Park Circle,TN,38017
Massage Envy,Aliso Viejo,121,0121 00121,26852 La Paz Rd,CA,92656
Massage Envy,Spring,124,0124 00124,9595 Six Pines Drive,TX,77380
Massage Envy,Rolling Hills Estates,125,0125 00125,887 Silver Spur Road,CA,90274
Massage Envy,Columbia,126,0126 00126,2703 E. Broadway,MO,65201
Massage Envy,Parker,127,0127 00127,17001 Lincoln Ave. #D,CO,80134
Massage Envy,Jacksonville,130,0130 00130,"6331 Roosevelt Boulevard, Suite 8",FL,32244
Massage Envy,Spring,131,0131 00131,8707 Spring Cypress,TX,77379
Massage Envy,Kingwood,132,0132 00132,724-B Kingwood Dr,TX,77339
Massage Envy,American Fork,136,0136 00136,356 North 750 West,UT,84003
Massage Envy,Sausalito,137,0137 00137,160 Donahue Street,CA,94965
Massage Envy,Chandler,141,0141 00141,4985 S Alma School Rd,AZ,85248
Massage Envy,Santa Barbara,146,0146 00146,3951 State St.,CA,93105
Massage Envy,Webster Groves,147,0147 00147,220 B. West Lockwood Ave.,MO,63119
Massage Envy,Foster City,148,0148 00148,983 East Hillsdale Blvd,CA,94404
Massage Envy,Bountiful,149,0149 00149,24 South 500 West,UT,84010
Massage Envy,Salt Lake City,150,0150 00150,655 East 400 South,UT,84102
Massage Envy,Bee Cave,151,0151 00151,12921 Shops Parkway,TX,78738
Massage Envy,Tustin,152,0152 00152,2833 Park Avenue,CA,92782
Massage Envy,Thornton,153,0153 00153,1181 E. 120th Avenue,CO,80233
Massage Envy,Denver,155,0155 00155,7300 E. Hampden Avenue,CO,80231
Massage Envy,Cypress,157,0157 00157,25712 Northwest Freeway,TX,77429
Massage Envy,Irvine,158,0158 00158,3965 Irvine Boulevard,CA,92602
Massage Envy,Columbus,159,0159 00159,4955 North Hamilton Road,OH,43230
Massage Envy,Laguna Niguel,160,0160 00160,30065 Alicia Parkway,CA,92677
Massage Envy,Shoreline,161,0161 00161,20124 Ballinger Way,WA,98155
Massage Envy,Sonoma,165,0165 00165,452 First St. E. Sonoma,CA,95476
Massage Envy,Charlotte,166,0166 00166,14835 Ballantyne Village Way,NC,28277
Massage Envy,Charlotte,167,0167 00167,9831 Rea Road,NC,28277
Massage Envy,Charlotte,168,0168 00168,8020 Providence Road,NC,28277
Massage Envy,San Francisco,170,0170 00170,785 Mission Street,CA,94103
Massage Envy,Upland,174,0174 00174,"1900 N. Campus Avenue, Suite C",CA,91784
Massage Envy,Austin,178,0178 00178,9500 South IH 35,TX,78748
Massage Envy,Chino,181,0181 00181,3825 Grand Avenue,CA,91710
Massage Envy,Jacksonville,182,0182 00182,"13475 Atlantic Blvd, Suite 18",FL,32225
Massage Envy,Nashville,185,0185 00185,2002 Richard Jones Road,TN,37215
Massage Envy,Salt Lake City,186,0186 00186,2236 South 1300 East,UT,84106
Massage Envy,Omaha,187,0187 00187,3525 North 147th Street,NE,68116
Massage Envy,Layton,190,0190 00190,519 Ring Road,UT,84041
Massage Envy,Denver,194,0194 00194,201 Steele Street,CO,80206
Massage Envy,Vacaville,197,0197 00197,196 Nut Tree Parkway,CA,95687
Massage Envy,Tampa,198,0198 00198,12865 Citrus Plaza Drive,FL,33625
Massage Envy,Sacramento,199,0199 00199,2051 Arena Blvd.,CA,95834
Massage Envy,Seattle,204,0204 00204,401 NE Northgate Way,WA,98125
Massage Envy,Rowlett,205,0205 00205,4301 Lakeview Parkway,TX,75089
Massage Envy,Carmel,206,0206 00206,1950 Greyhound Pass,IN,46033
Massage Envy,Memphis,209,0209 00209,1680 Union Ave,TN,38104
Massage Envy,Fort Worth,210,0210 00210,3000 S. Hulen,TX,76109
Massage Envy,Dallas,211,0211 00211,3699 McKinney Avenue,TX,75204
Massage Envy,Arlington,212,0212 00212,3900 Arlington Highlands Blvd.,TX,76018
Massage Envy,St. George,213,0213 00213,1091 N. Bluff,UT,84770
Massage Envy,St. George,214,0214 00214,2376 E. Redcliffs Drive,UT,84790
Massage Envy,Sheridan,215,0215 00215,3960 River Point Parkway,CO,80110
Massage Envy,Palm Beach Gardens,216,0216 00216,3938 Northlake Blvd.,FL,33403
Massage Envy,Springfield,220,0220 00220,2155 West Republic Road,MO,65810
Massage Envy,Elk Grove,221,0221 00221,4810 Elk Grove Blvd,CA,95758
Massage Envy,Dublin,224,0224 00224,357 West Bridge Street,OH,43017
Massage Envy,Walnut Creek,225,0225 00225,1815 Ygnacio Valley Rd,CA,94598
Massage Envy,Brentwood,226,0226 00226,2465 Sand Creek Road,CA,94513
Massage Envy,Denver,231,0231 00231,1799 15th Street,CO,80202
Massage Envy,Clovis,235,0235 00235,605 West Herndon Ave,CA,93612
Massage Envy,Johns Creek,240,0240 00240,2627 Peachtree Parkway,GA,30024
Massage Envy,Brea,242,0242 00242,375 West Birch Street #22,CA,92821
Massage Envy,Las Vegas,245,0245 00245,7140 N. Durango Drive #140,NV,89149
Massage Envy,El Dorado Hills,248,0248 00248,4510 Post Street,CA,95762
Massage Envy,Folsom,250,0250 00250,2750 East Bidwell Street,CA,95630
Massage Envy,Saint Petersburg,251,0251 00251,5020 4th Street N.,FL,33703
Massage Envy,Brandon,252,0252 00252,2092 Badlands Drive,FL,33511
Massage Envy,Goleta,254,0254 00254,5748 Calle Real,CA,93117
Massage Envy,Mount Pleasant,255,0255 00255,1948 Long Grove Drive,SC,29464
Massage Envy,Overland Park,259,0259 00259,13344 Metcalf,KS,66213
Massage Envy,Houston,260,0260 00260,190 Meyerland Plaza,TX,77096
Massage Envy,La Quinta,261,0261 00261,79485 Highway 111,CA,92253
Massage Envy,Hoffman Estates,262,0262 00262,2652 New Sutton Road,IL,60192
Massage Envy,Prairie Village,265,0265 00265,7614 State Line Road,KS,66208
Massage Envy,Leawood,266,0266 00266,4312 W 119th Street,KS,66209
Massage Envy,Stockbridge,267,0267 00267,1546 Hudson Bridge Rd.,GA,30281
Massage Envy,Naperville,268,0268 00268,1212 S Naper Blvd,IL,60540
Massage Envy,Aventura,269,0269 00269,20633 Biscayne Boulevard,FL,33180
Massage Envy,Coral Springs,272,0272 00272,4360 N State Road 7,FL,33073
Massage Envy,Humble,274,0274 00274,19250 W. Lake Houston Parkway,TX,77346
Massage Envy,Carrollton,275,0275 00275,1001 E. Hebron Parkway,TX,75007
Massage Envy,Hudson,276,0276 00276,1007 Pearson Dr,WI,54016
Massage Envy,Stillwater,277,0277 00277,5901 Norwich Avenue No.,MN,55082
Massage Envy,Westminster,278,0278 00278,10449 Town Center Drive,CO,80021
Massage Envy,Boynton Beach,279,0279 00279,1000 N. Congress,FL,33426
Massage Envy,Sanford,281,0281 00281,1465 WP Ball Blvd.,FL,32771
Massage Envy,Aurora,282,0282 00282,6295 S. Main St.,CO,80016
Massage Envy,Vernon Hills,283,0283 00283,701 N. Milwaukee Avenue,IL,60061
Massage Envy,Northbrook,285,0285 00285,840 Willow Rd.,IL,60082
Massage Envy,Wilmette,286,0286 00286,3232 Lake Ave.,IL,60091
Massage Envy,Mesa,289,0289 00289,1946 South Signal Butte Road,AZ,85209
Massage Envy,Wildwood,291,0291 00291,2424 Taylor Rd,MO,63040
Massage Envy,Wheeling,292,0292 00292,701 N. Milwaukee Ave,IL,60090
Massage Envy,Lake Zurich,294,0294 00294,299 S Rand Rd,IL,60047
Massage Envy,Napa,295,0295 00295,3365 Solano Avenue,CA,94558
Massage Envy,Glen Ellyn,296,0296 00296,709 Roosevelt Road,IL,60137
Massage Envy,South Elgin,300,0300 00300,600 Randall Road,IL,60177
Massage Envy,Thousand Oaks,303,0303 00303,1348-A N. Moorpark Rd.,CA,91360
Massage Envy,San Ramon,305,0305 00305,3191 Crow Canyon Place,CA,94583
Massage Envy,Oswego,306,0306 00306,1770 Douglas Rd.,IL,60543
Massage Envy,Round Rock,307,0307 00307,201 University Oaks Blvd,TX,78664
Massage Envy,West Jordan,308,0308 00308,6884 South Redwood,UT,84084
Massage Envy,Miami,310,0310 00310,14200 SW 8th St.,FL,33184
Massage Envy,Plantation,312,0312 00312,12101 W. Sunrise Blvd.,FL,33323
Massage Envy,Naperville,313,0313 00313,256 S. Rt. 59,IL,60540
Massage Envy,Darien,314,0314 00314,2445 75th Street,IL,60561
Massage Envy,San Diego,325,0325 00325,9450-A Mira Mesa Blvd,CA,92126
Massage Envy,Cotati,330,0330 00330,640 E. Cotati Ave,CA,94931
Massage Envy,Tracy,331,0331 00331,2463 Naglee Rd,CA,95304
Massage Envy,Albuquerque,335,0335 00335,10420 Coors Bypass NW,NM,87114
Massage Envy,Avondale,336,0336 00336,9945 West McDowell Suite 107,AZ,85323
Massage Envy,Cedar Park,338,0338 00338,1335 E. Whitestone Blvd.,TX,78613
Massage Envy,Largo,339,0339 00339,10609 Ulmerton Rd,FL,33771
Massage Envy,Lakewood,340,0340 00340,5392 S. Wadsworth,CO,80123
Massage Envy,Plano,343,0343 00343,6101 Avenue K,TX,75074
Massage Envy,Murphy,344,0344 00344,223 E. Farm Road 544,TX,75094
Massage Envy,Lake Worth,347,0347 00347,6169 Jog Rd.,FL,33467
Massage Envy,Encinitas,348,0348 00348,278 North El Camino Real,CA,92024
Massage Envy,Palatine,352,0352 00352,728 E. Dundee Rd.,IL,60074
Massage Envy,Sugar Land,354,0354 00354,19760 Southwest Freeway,TX,77479
Massage Envy,Keizer,355,0355 00355,6395 Keizer Station Blvd,OR,97303
Massage Envy,Charlotte,356,0356 00356,12840 Walker Branch Dr.,NC,28273
Massage Envy,Edina,358,0358 00358,7101 France Avenue South,MN,55435
Massage Envy,Glen Allen,359,0359 00359,4346 Pouncey Tract Rd.,VA,23060
Massage Envy,Sherwood,360,0360 00360,16078 SW Tualatin-Sherwood Road,OR,97140
Massage Envy,Pompano Beach,361,0361 00361,1253 South Federal Highway,FL,33062
Massage Envy,Lutz,362,0362 00362,17673 N. Dale Mabry Hwy,FL,33548
Massage Envy,Metairie,366,0366 00366,701 Metairie Road,LA,70005
Massage Envy,Clackamas,367,0367 00367,9895 SE Sunny Side Road,OR,97015
