keywords,city, Agg store_number,store_number,address,state,zip_code
Meijer,Muskegon,19,#19 #019 019 19,700 W Norton Ave,MI,49441
Meijer,Grand Rapids,20,#20 #020 020 20,2425 Alpine NW,MI,49544
Meijer,Kalamazoo,21,#21 #021 021 21,5800 Gull Rd,MI,49001
Meijer,Columbus,114,#114 #0114 0114 114,5050 N Hamilton Rd,OH,43230
Meijer,Lansing,23,#23 #023 023 23,5125 W Saginaw Hwy,MI,48917
Meijer,Lansing,24,#24 #024 024 24,6200 S Pennsylvania Ave,MI,48911
Meijer,Ypsilanti,27,#27 #027 027 27,3825 Carpenter Rd,MI,48197
Meijer,Jenison,26,#26 #026 026 26,0-550 Baldwin St,MI,49428
Meijer,Saginaw,43,#43 #043 043 43,3360 Tittabawassee Rd,MI,48604
Meijer,Flint,28,#28 #028 028 28,G-4333 W Pierson Rd,MI,48504
Meijer,Burton,29,#29 #029 029 29,G-2333 S Center Rd,MI,48519
Meijer,Jackson,30,#30 #030 030 30,2777 Airport Rd,MI,49202
Meijer,Canton,32,#32 #032 032 32,45001 Ford Rd,MI,48187
Meijer,Traverse City,33,#33 #033 033 33,3955 US 31 S,MI,49684
Meijer,Royal Oak,34,#34 #034 034 34,5150 Coolidge Hwy,MI,48073
Meijer,Taylor,35,#35 #035 035 35,14640 Pardee Rd,MI,48180
Meijer,Wyoming,36,#36 #036 036 36,5500 Clyde Park SW,MI,49509
Meijer,Benton Harbor,41,#41 #041 041 41,1920 Pipestone Rd,MI,49022
Meijer,Saginaw,42,#42 #042 042 42,8400 Gratiot Rd,MI,48603
Meijer,Portage,22,#22 #022 022 22,5121 S Westnedge Ave,MI,49002
Meijer,Flint,44,#44 #044 044 44,2474 W Hill Rd,MI,48507
Meijer,Adrian,45,#45 #045 045 45,217 E US 223,MI,49221
Meijer,Brighton,46,#46 #046 046 46,8650 W Grand River,MI,48116
Meijer,Holland,47,#47 #047 047 47,746 E 16th St,MI,49423
Meijer,Bay City,48,#48 #048 048 48,2980 E Wilder Rd,MI,48706
Meijer,Grand Rapids,50,#50 #050 050 50,5531 28th St SE,MI,49512
Meijer,Findlay,51,#51 #051 051 51,2200 Tiffin Ave,OH,45840
Meijer,East Lansing,52,#52 #052 052 52,1350 W Lake Lansing Rd,MI,48823
Meijer,Waterford,53,#53 #053 053 53,4200 Highland Rd,MI,48328
Meijer,Okemos,25,#25 #025 025 25,2055 W Grand River,MI,48864
