UNIQUE_TRANSACTION_ID|DESCRIPTION|MERCHANT_NAME|FILE_CREATED_DATE|TRANSACTION_BASE_TYPE|AMOUNT
10006164513684919|HARDEE'S XXXXXXX QPS SAINT LOUIS MO|Hardee's|2013-07-23|debit|13.76
100056401225146826|HARDEE'S XXXXXXX 007ANDERSON    XXXXXXX     XXX-XXX-XXXX|Hardee's|2014-02-05|debit|1.9
100013722671743333|HARDEES 1206           RALEIGH      NC|Hardee's|2013-05-26|debit|6.34
100056401208061322|HARDEE'S XXXXXXX         NASHVILLE    TN|Hardee's|2014-01-20|debit|7.73
10006164270443218|HARDEE'S XXXXXXX QPS COLUMBIA SC|Hardee's|2012-07-12|debit|10.13
100013722995983899|HARDEES - PANAMA C 5PANAMA CITY XXXXXXXXX   XXXXXXXXXX|Hardee's|2014-01-17|debit|6.33
100056401492355958|HARDEE'S XXXXXXX         N CHARLESTON SC|Hardee's|2014-10-15|debit|4.95
100013723007800866|HARDEES 2999|Hardee's|2014-01-25|debit|9.64
100013722696470106|HARDEE'S               SPRINGFIELD  MO|Hardee's|2013-06-12|debit|3.95
1000524490093833|HARDEES 0244  XXXXX0046 WASHINGTON MO|Hardee's|2014-09-05|debit|4.54
100081643135944959|HARDEES - FOLEY FOLEY AL XXXXX USA|Hardee's|2014-04-22|debit|4.75
100013723140422949|HARDEE'S #250 - MI|Hardee's|2014-04-25|debit|19.1
10005640780304058|HARDEES 2990       Q88   CHESAPEAKE   VA|Hardee's|2012-08-20|debit|2.2
100013723002909469|HARDEES 2929           DUBLIN       VA|Hardee's|2014-01-22|debit|6.56
100013722864925913|HARDEES 2837 CHESAPEAKE VA|Hardee's|2013-10-12|debit|7.21
10005640859174653|HARDEES 2975       Q88   CAPE CHARLES VA|Hardee's|2012-12-10|debit|10.88
10006164584918561|HARDEE'S Q45 SIOUX CITY IA|Hardee's|2013-11-05|debit|6.73
1000164464243422|5653 HARDEES MOBILE AL|Hardee's|2014-07-31|debit|4.39
100056401064833072|HARDEE'S XXXXXXX   QPS   GLEN CARBON  IL|Hardee's|2013-08-21|debit|6.4
10002812138979175|HARDEE'S XXXXXXX|Hardee's|2014-06-25|debit|4.07
100056401143491486|HARDEES 1094       Q88   BRIDGETON    NC|Hardee's|2013-11-16|debit|8.73
100056401203235833|HARDEES XXXXXX|Hardee's|2014-01-14|debit|4.79
100013723166458796|HARDEES 2761|Hardee's|2014-05-16|debit|12.25
10005640786268170|HARDEE'S XXXXXXX   QPS   EDINBURGH    IN|Hardee's|2012-08-29|debit|3.52
10005640675527868|HARDEES 1825       Q88   SNEADS FERRY NC|Hardee's|2012-03-20|debit|5.35
100056401391074873|HARDEE'S #0460|Hardee's|2014-07-16|debit|3.11
100056401354007229|HARDEES 2982       Q88   YORKTOWN     VA|Hardee's|2014-06-12|debit|9.55
100056401272107992|HARDEES XXXXXXX    QPS   ATTALLA      AL|Hardee's|2014-03-25|debit|5.45
10005640900956669|HARDEES 2781 0086        VIRGINIA BEACVA|Hardee's|2013-02-02|debit|14.12
1000524459787082|HARDEES XXXXXXX  XXXXX0042 INDIANAPOLIS IN|Hardee's|2013-05-18|debit|13.8
100056401029948221|HARDEE'S XXXXXXX   QPS   LAKE BUTLER  FL|Hardee's|2013-07-11|debit|1.71
10005640986192174|HARDEE'S XXXXXXX   QPS   COLUMBIA     SC|Hardee's|2013-05-22|debit|7.54
1000164462133765|5792 HARDEES                    -XXXXXXXXXXXXXXXXXXXXXXX|Hardee's|2014-05-06|debit|8.52
10006164568441099|HARDEES 2806 BLACKSBURG VA|Hardee's|2013-10-14|debit|7.1
10005640822897877|NRG #218 HARDEES   Q18   GRAND FORKS  ND|Hardee's|2012-10-20|debit|13.89
10005640765211281|HARDEE'S XXXXXXX   QPS   SUMMERVILLE  SC|Hardee's|2012-07-30|debit|7.62
100056401128877542|HARDEES 2982       Q88   YORKTOWN     VA|Hardee's|2013-11-01|debit|9.01
100056401440527943|HARDEE'S XXXXXXX SWANSBORO NC|Hardee's|2014-08-30|debit|9.92
10006164884980177|HARDEES XXXXXX MOBERLY MO|Hardee's|2014-12-05|debit|7.37
100056401000394005|HARDEE'S XXXXXXX   QPS   MURFREESBORO TN|Hardee's|2013-06-08|debit|4.8
10005640985668637|HARDEES 1643 JACKSONVILLE NC|Hardee's|2013-05-21|debit|11.84
10006164946358758|HARDEE'S FAIRMONT FAIRMONT WV|Hardee's|2015-02-25|debit|6.55
10002812117825055|HARDEES XXXXXXX QPS HOWE IN XXXXX USA|Hardee's|2014-04-12|debit|8.65
1000695660993304|HARDEE'S XXXXXXX|Hardee's|2013-07-24|debit|7.94
100056401173081778|HARDEES 2611 HAMPTON VA XXXXX US - EXPRESS PAYMENT SERVICE MERCHANTS--FAST FOOD|Hardee's|2013-12-15|debit|50.0
10005640747070525|HARDEE'S 5722            MCDONOUGH    GA|Hardee's|2012-07-03|debit|9.59
100013722484214712|HARDEE'S XXXXXXX   QPS|Hardee's|2013-01-05|debit|11.89
100056401484061473|HARDEES 1643       Q88   JACKSONVILLE NC|Hardee's|2014-10-08|debit|14.54
100056401363154067|HARDEE'S XXXXXXX INDIANAPOLIS IN|Hardee's|2014-06-20|debit|5.67
100056401529290882|HARDEES CENTREVILLE      CENTREVILLE  MD|Hardee's|2014-11-18|debit|6.89
10005640930826832|HARDEES DOVER 3          DOVER        DE|Hardee's|2013-03-13|debit|4.38
100013722748574328|HARDEE'S #0561|Hardee's|2013-07-20|debit|6.55
100013722880890894|HARDEE'S XXXXXXX|Hardee's|2013-10-25|debit|10.74
100056401335879525|1475 HARDEES             MADISON      AL|Hardee's|2014-05-26|debit|6.75
10005640954167268|HARDEES MONTGOMERY       MONTGOMERY   AL|Hardee's|2013-04-13|debit|3.27
100056401073628232|HARDEE'S XXXXXXX   QPS   FESTUS       MO|Hardee's|2013-08-31|debit|35.32
10002812129969255|HARDEE'S 0560 0033  BUFORD      XXXXXXXX    XXX-XXX-XXXX|Hardee's|2014-05-26|debit|4.43
100056401372185499|HARDEE'S                 SPRINGFIELD  MO|Hardee's|2014-06-30|debit|5.69
100056401286369069|HARDEE'S #XXXXXXX  Q70   HELENA       MT|Hardee's|2014-04-08|debit|3.68
100013722836300181|HARDEE'S #1505|Hardee's|2013-09-25|debit|4.95
10005640696070472|HARDEE'S OF FAXXXXXXXX   FAYETTEVILLE AR|Hardee's|2012-04-24|debit|4.66
10005640824755879|HARDEE'S XXXXXXX   QPS   MARIETTA     GA|Hardee's|2012-10-23|debit|9.21
100056401709593906|HARDEE'S #302            MARQUETTE    MI|Hardee's|2015-04-21|debit|8.67
1000524472221279|HARDEES XXXXXXX  XXXXX0042 SAINT LOUIS MO|Hardee's|2013-12-18|debit|5.86
100013723063635979|HARDEES 2735       Q88 NORFOLK      VA|Hardee's|2014-03-04|debit|9.65
100056401449108319|HARDEES XXXXXX           SHERIDAN     AR|Hardee's|2014-09-08|debit|9.54
10005640702521851|HARDEE'S XXXXXXX   QPS   MORRISTOWN   TN|Hardee's|2012-05-05|debit|5.36
100013722347026489|HARDEE'S XXXXXXX       SPARTANBURG  SC|Hardee's|2012-09-12|debit|5.17
100056401330916978|HARDEE'S XXXXXXX   QPS   CONWAY       SC|Hardee's|2014-05-21|debit|7.53
100056401484935423|HARDEE'S XXXXXXX   QPS   HILLSBORO    MO|Hardee's|2014-10-09|debit|6.35
100013722269336472|HARDEE'S 5722          MCDONOUGH    GA|Hardee's|2012-07-13|debit|16.54
10005640824427571|HARDEES 1643       Q88   JACKSONVILLE NC|Hardee's|2012-10-23|debit|14.94
10005640798638058|HARDEE'S #1281         MEXICO       MO|Hardee's|2012-09-16|debit|7.76
10005640991277764|HARDEE'S 0639            THOMASTON    GA|Hardee's|2013-05-28|debit|4.8
10005640846937466|HARDEES 2791 0076        RICHMOND     VA|Hardee's|2012-11-23|debit|7.33
100056401303429877|HARDEES 2954       Q88   ONLEY        VA|Hardee's|2014-04-25|debit|1.05
10005640945806487|HARDEE'S XXXXXXX ST GEORGE SC - EXPRESS PAYMENT SERVICE MERCHANTS--FAST FOOD|Hardee's|2013-04-02|debit|22.74
100056401672121956|1464 HARDEES MONTGOMERY ALREFERENCE ID: XXXXXXXXF31TAP1KR|Hardee's|2015-03-20|debit|5.38
100056401535807975|HARDEES 2161 0046        HOPEWELL     VA|Hardee's|2014-11-24|debit|11.17
100056401294782129|HARDEE'S XXXXXXX|Hardee's|2014-04-16|debit|2.44
100013722140214322|HARDEES HIXSONXXXXXXXX|Hardee's|2012-03-30|debit|7.37
10005640698601521|HARDEE'S XXXXXXX   QPS   ANDERSON     SC|Hardee's|2012-04-29|debit|3.48
100056401222969027|HARDEE'S XXXXXXX         SAINT PETERSBFL|Hardee's|2014-02-04|debit|15.55
10005640956614230|HARDEE'S XXXXXXX   QPS   CHARLESTON   SC|Hardee's|2013-04-16|debit|17.41
10006164197226441|HARDEES 2810       Q88 CLARKSVILLE   VA|Hardee's|2012-05-20|debit|15.26
1000524471124186|HARDEES BEAVER DAM 57  XXXXX0043 BEAVER DAM KY|Hardee's|2013-12-08|debit|5.78
10006164803228142|HARDEE'S XXXXXXX HOWE IN|Hardee's|2014-08-19|debit|2.13
100056401211108695|HARDEE S DEVILS LAKE     DEVILS LAKE  ND|Hardee's|2014-01-22|debit|6.36
100013723277172206|HARDEE'S XXXXXXX   QPS|Hardee's|2014-08-04|debit|5.4
10006164224811356|HARDEE'S #XXXXXXXXXXXX DAVENPORT IA|Hardee's|2012-06-04|debit|2.13
100056401009718967|HARDEE'S XXXXXXX   QPS   PORTAGE      IN|Hardee's|2013-06-18|debit|20.19
10005640755141925|HARDEES 1501       Q88   SPRING LAKE  NC|Hardee's|2012-07-15|debit|4.95
10005640700556112|NRG #222 HARDEES   Q18   MINOT        ND|Hardee's|2012-05-02|debit|7.27
100056401328497706|HARDEE'S XXXXXXX|Hardee's|2014-05-19|debit|9.04
100013723128924886|HARDEE'S XXXXXXX|Hardee's|2014-04-18|debit|5.17
100013723541670045|HARDEES XXXXXX|Hardee's|2015-01-20|debit|21.03
1000524463696496|HARDEES 1142  XXXXX0045 BARTONVILLE IL|Hardee's|2013-07-30|debit|9.2
100013723068824012|HARDEE'S XXXXXXX       JACKSONVILLE FL|Hardee's|2014-03-06|debit|9.19
100056401206978044|HARDEES - PANAMA C       PANAMA CITY BFL|Hardee's|2014-01-18|debit|11.37
100056401514379467|HARDEES XXXXXX           RICHMOND HILLGA|Hardee's|2014-11-04|debit|3.95
100056401541266168|HARDEES 1189       Q88   GARNER       NC|Hardee's|2014-11-28|debit|5.92
100013722043471268|HARDEES 2979|Hardee's|2012-01-15|debit|5.98
100056401701084026|HARDEE'S XXXXXXX         INDIANAPOLIS IN|Hardee's|2015-04-14|debit|9.35
100013722790910020|HARDEES EASTON         EASTON       MD|Hardee's|2013-08-20|debit|15.65
100056401579603192|1377 HARDEES             JACKSON      AL|Hardee's|2014-12-29|debit|16.96
10006164849045505|HARDEES 1491 Q88 FAYETTEVILLE NC|Hardee's|2014-10-20|debit|7.01
10005640834184967|HARDEES 1541       Q88   RAEFORD      NC|Hardee's|2012-11-06|debit|7.34
10005640788128038|HARDEES 2839       Q88   PETERSBURG   VA|Hardee's|2012-08-31|debit|4.65
100013723276374901|HARDEE'S XXXXXXX|Hardee's|2014-08-03|debit|8.76
9710005220118054774|HARDEE'S XXXXXXX QPS|Hardee's|2013-02-23|debit|9.88
10006164335493336|HARDEE'S #0433 LEAVENWORTH KS|Hardee's|2012-10-22|debit|6.69
100013723215411779|HARDEES 2271           WILLIAMSBURG VA|Hardee's|2014-06-20|debit|1.65
10005640905425689|HARDEES XXXXXX           MURRAY       KY|Hardee's|2013-02-08|debit|16.94
9710005220122316185|HARDEES XXXXXXX        DES MOINES   IA|Hardee's|2013-03-13|debit|5.91
10006164437252147|HARDEES XXXXXXX HOWE IN|Hardee's|2013-04-01|debit|2.66
100056401068500859|HARDEES 2571 0012        SMITHFIELD   VA|Hardee's|2013-08-26|debit|4.85
10006164771947349|HARDEES XXXXXXX QPS HOWE IN|Hardee's|2014-07-08|debit|4.33
10005640690629104|HARDEES 1501       Q88   SPRING LAKE  NC|Hardee's|2012-04-15|debit|6.79
10005640871992028|HARDEE'S XXXXXXX   QPS   MAULDIN      SC|Hardee's|2012-12-25|debit|4.35
100056401029751319|HARDEE'S XXXXXXX   QPS   BROOKSVILLE  FL|Hardee's|2013-07-11|debit|11.9
100056401174496475|NRG #222 HARDEES Q18|Hardee's|2013-12-17|debit|4.05
100013722485325791|HARDEE'S XXXXXXX 007CRESTWOOD   XXXXXXX     XXX-XXX-XXXX|Hardee's|2013-01-06|debit|4.76
100013723232041875|HARDEES 2906|Hardee's|2014-07-02|debit|9.25
10006164859479424|HARDEE'S #5955 BOLINGBROOK IL|Hardee's|2014-11-03|debit|2.2
100056401023833679|HARDEE'S 5749            HUNTSVILLE   AL|Hardee's|2013-07-04|debit|4.42
100056401459790211|HARDEE'S #48 QPS GREEN BAY WI|Hardee's|2014-09-17|debit|3.04
10005640699171361|HARDEE'S-XXXXX-WES       WESTON       WV|Hardee's|2012-04-30|debit|5.81
10005640987426699|HARDEES XXXXXXX    QPS   AUBURN       AL|Hardee's|2013-05-24|debit|4.24
10006164520341298|NRG #232 HARDEES Q18 PIERRE SD|Hardee's|2013-08-05|debit|8.01
100056401682250740|HARDEE'S 1985            WARNER ROBINSGA|Hardee's|2015-03-30|debit|10.25
100056401628618446|HARDEES 1501       Q88   SPRING LAKE  NC|Hardee's|2015-02-10|debit|12.8
10005640733034539|HARDEE'S #XXXXXXXXXXXX   FLORENCE     SC|Hardee's|2012-06-14|debit|4.72
100009641330789445|HARDEE'S OF NEILLSVILLE|Hardee's|2014-05-21|debit|13.58
10002812126316443|HARDEES OF LAUREL #2 LAUREL MS|Hardee's|2014-05-13|debit|6.29
100056401693844310|HARDEES 2161       Q88   HOPEWELL     VA|Hardee's|2015-04-08|debit|3.87
10002812105525591|HARDEES 2910|Hardee's|2014-02-25|debit|6.72
100013722771619867|HARDEE'S XXXXXXX|Hardee's|2013-08-06|debit|5.7
10005640755652059|HARDEE'S XXXXXXXXXXXXX   ENTERPRISE   AL|Hardee's|2012-07-16|debit|13.88
10005640977190469|HARDEE'S XXXXXXX   QPS   INDIANAPOLIS IN|Hardee's|2013-05-13|debit|15.35
100056401098199103|HARDEE'S XXXXXXX   QPS   LAUREL HILL  NC|Hardee's|2013-09-30|debit|15.97
10005640992405383|HARDEES - SOUTHPORT      SOUTHPORT    NC|Hardee's|2013-05-29|debit|16.76
100013723165689084|HARDEES XXXXXX|Hardee's|2014-05-15|debit|5.86
10005640862162327|HARDEES XXXXXXXXXXXXXX   SPRINGFIELD  MO|Hardee's|2012-12-13|debit|3.23
100056401271666113|HARDEE'S #505            BATESBURG    SC|Hardee's|2014-03-25|debit|3.62
100056401275766868|HARDEES #3907      Q87   BUFFALO      WY|Hardee's|2014-03-29|debit|7.76
10005640863835105|HARDEES 2839       Q88   PETERSBURG   VA|Hardee's|2012-12-15|debit|8.4
10005640990339387|HARDEES 1491             FAYETTEVILLE NC|Hardee's|2013-05-28|debit|9.7
100056401433282023|HARDEES 1624 0057        DURHAM       NC|Hardee's|2014-08-25|debit|5.29
100056401288973703|HARDEES 1825       Q88   SNEADS FERRY NC|Hardee's|2014-04-11|debit|4.8
10006164586690917|HARDEE'S #1503 LAWRENCEBURG TN|Hardee's|2013-11-07|debit|26.2
10005640899945456|HARDEE'S XXXXXXX|Hardee's|2013-01-31|debit|5.22
100056401485890073|HARDEES 1221 0057   BELMONT     4518        XXX-XXX-XXXX|Hardee's|2014-10-10|debit|7.46
10005640974295617|HARDEE'S #34       QPS   MARSHFIELD   WI|Hardee's|2013-05-10|debit|4.83
100056401277000900|HARDEE'S #1501           LEXINGTON    SC|Hardee's|2014-03-31|debit|4.27
10006164788711151|HARDEE'S #249 - BR BRAINERD MN|Hardee's|2014-07-31|debit|5.79
100013723156385389|HARDEE'S XXXXXXX|Hardee's|2014-05-08|debit|14.1
100056401191699954|HARDEES 2823       Q88   VIRGINIA BEACVA|Hardee's|2014-01-02|debit|5.58
10005640681830845|HARDEE'S O FT XXXXXXXX   FORT SMITH   AR|Hardee's|2012-03-30|debit|29.72
100013723192364290|HARDEE'S XXXXXXX|Hardee's|2014-06-04|debit|3.45
100056401473692296|HARDEE'S XXXXXXX   QPS   HEFLIN       AL|Hardee's|2014-09-30|debit|12.08
1000281265847320|HARDEES XXXXXXX 6500DES MOINES  XXXXXXXXXXX XXXXXXXXXX|Hardee's|2013-09-13|debit|8.35
100056401628600593|HARDEE'S #1501           LEXINGTON    SC|Hardee's|2015-02-10|debit|8.21
100056401150603412|HARDEE'S XXXXXXX   QPS   MT PLEASANT  SC|Hardee's|2013-11-22|debit|4.9
10005640639388170|HARDEE'S #0423           COLUMBIA     MO|Hardee's|2012-01-12|debit|5.67
100013723778651757|HARDEES OF HAZLEHURST|Hardee's|2015-04-27|debit|3.65
10005640737346779|HARDEES XXXXXXX    QPS   PHENIX CITY  AL|Hardee's|2012-06-19|debit|4.98
10005640996760918|HARDEES XXXXXX           MAYFIELD     KY|Hardee's|2013-06-04|debit|20.07
100056401192092227|HARDEE S OF MOUNTAIN C   MOUNTAIN CITYTN|Hardee's|2014-01-02|debit|8.23
100013722219825895|HARDEE'S XXXXXXX QPS CHARLOTTE NC - EXPRESS PAYMENT SERVICE MERCHANTS--FAST FOOD RESTAURANTS|Hardee's|2012-06-04|debit|9.71
100013722749081444|HARDEE'S XXXXXXX|Hardee's|2013-07-20|debit|8.29
100056401374682538|HARDEES XXXXXXX    QPS   MAYSVILLE    NC|Hardee's|2014-07-01|debit|12.8
100013722475521544|HARDEE'S #240|Hardee's|2012-12-29|debit|14.55
100013723664782792|HARDEE'S XXXXXXX QPS JACKSONVILLE FL XXXXX USA|Hardee's|2015-03-23|debit|3.63
100056401625400211|HARDEE'S XXXXXXX         ROCK HILL    SC|Hardee's|2015-02-07|debit|8.38
100056401249912827|HARDEE'S XXXXXXX 0015    VALRICO      FL|Hardee's|2014-03-03|debit|4.92
100056401123954522|HARDEE'S #12             PADUCAH      KY|Hardee's|2013-10-26|debit|4.85
100056401641044065|HARDEES XXXXXX           PADUCAH      KY|Hardee's|2015-02-21|debit|15.86
1000281234633079|HARDEE'S XXXXX 0013 AMERICUS    XXXXXXXX    XXX-XXX-XXXX|Hardee's|2013-01-31|debit|8.51
100056401200328161|HARDEE'S CYNTHIANA Q18   CYNTHIANA    KY|Hardee's|2014-01-11|debit|5.91
100056401304119880|HARDEES 2929       Q88   DUBLIN       VA|Hardee's|2014-04-26|debit|3.98
10006164290146811|HARDEE'S SIOUX CITY IA|Hardee's|2012-08-10|debit|7.58
10006164826078268|HARDEE'S #32 QPS MADISON WI|Hardee's|2014-09-18|debit|7.06
10005640959131871|HARDEES 1231       Q88   FAYETTEVILLE NC|Hardee's|2013-04-19|debit|6.31
100056401491513531|HARDEES 1825       Q88   SNEADS FERRY NC|Hardee's|2014-10-15|debit|10.79
100056401172349072|HARDEES XXXXXX           PRINCETON    KY|Hardee's|2013-12-14|debit|3.81
100056401313464646|HARDEE'S #1503           RICE LAKE    WI|Hardee's|2014-05-05|debit|9.37
1000524444594673|HARDEES XXXXXXX  XXXXX0042 INDIANAPOLIS IN|Hardee's|2012-07-25|debit|10.77
100013723428285018|#HARDEE'S 0507 0097|Hardee's|2014-11-13|debit|25.4
100056401296797345|HARDEES - CLINTON II     CLINTON      NC|Hardee's|2014-04-18|debit|4.68
100013723137699576|HARDEES 2981|Hardee's|2014-04-23|debit|23.62
10006164219711717|HARDEE'S XXXXXXX         INDIANAPOLIS IN|Hardee's|2012-06-04|debit|4.57
100056401598685446|HARDEES 1111       Q88   CONCORD      NC|Hardee's|2015-01-15|debit|6.57
9710005220183686058|HARDEES 1204|Hardee's|2013-10-16|debit|6.12
10005640822512471|HARDEE'S #994            CHILLICOTHE  IL|Hardee's|2012-10-20|debit|5.67
100081642998484147|HARDEE'S XXXXXXX|Hardee's|2014-01-19|debit|7.83
10005640641359915|HARDEES 1511       Q88   GASTONIA     NC|Hardee's|2012-01-17|debit|8.2
100013722865614535|HARDEES 2905|Hardee's|2013-10-13|debit|9.39
100056401357541978|HARDEE'S XXXXXXX   QPS   GOOSE CREEK  SC|Hardee's|2014-06-16|debit|2.04
100056401578127270|HARDEE'S XXXXXXX         GOOSE CREEK  SC|Hardee's|2014-12-27|debit|10.55
10006164494647131|HARDEE'S #1500 BLUFFTON IN|Hardee's|2013-06-24|debit|8.55
100013722405265494|HARDEE'S XXXXXXX|Hardee's|2012-10-31|debit|1.61
100013723039900519|HARDEE'S XXXXXXX       GREENVILLE   SC|Hardee's|2014-02-17|debit|3.74
10005644151772553|HARDEE'S XXXXXXX|Hardee's|2013-07-07|debit|4.57
100056401000425332|HARDEE'S 5740            LOGANVILLE   GA|Hardee's|2013-06-08|debit|15.9
10005640739932109|HARDEES DAYTONXXXXXXXX   DAYTON       TN|Hardee's|2012-06-23|debit|11.58
100013723221817005|HARDEE'S XXXXXXX|Hardee's|2014-06-24|debit|4.0
10005640701703573|HARDEES XXXXXXXXXXXXXX   LOCUST       NC|Hardee's|2012-05-04|debit|5.43
100013723320685906|HARDEES 1616 0057|Hardee's|2014-09-04|debit|14.96
100013722495642673|HARDEE'S XXXXXXX JACKSONVILLE FL - EXPRESS PAYMENT SERVICE MERCHANTS--FAST FOOD RESTAURANTS|Hardee's|2013-01-15|debit|4.81
100056401279473052|HARDEE'S #5461 TECUMSEH KS XXXXX USA|Hardee's|2014-04-01|debit|8.77
100056401680224040|HARDEES 3021       Q88   DILLON       SC|Hardee's|2015-03-28|debit|5.72
100013723295165934|HARDEES 1646           GASTON       NC|Hardee's|2014-08-16|debit|7.25
10005640893855885|HARDEE'S XXXXXXX   QPS   COLUMBIA     SC|Hardee's|2013-01-23|debit|11.6
10005640737472781|HARDEES XXXXXXX    QPS   LITHIA SPRINGGA|Hardee's|2012-06-19|debit|8.32
10005640916571722|HARDEES 2771       Q88   VIRGINIA BEACVA|Hardee's|2013-02-22|debit|9.47
100013723126488498|1391 HARDEES           EVERGREEN    AL|Hardee's|2014-04-16|debit|12.06
100056401031566298|HARDEE'S XXXXXXX   QPS   ABBEVILLE    SC|Hardee's|2013-07-13|debit|6.39
10005640958763933|HARDEE'S XXXXXXX 0077    BOILING SPRINNC|Hardee's|2013-04-19|debit|10.42
100056401078140960|HARDEES SOUTHGATE        GLEN BURNIE  MD|Hardee's|2013-09-05|debit|5.3
10005640828831689|NRG #232 HARDEES   Q18   PIERRE       SD|Hardee's|2012-10-29|debit|17.51
100056401539924698|HARDEES 2927|Hardee's|2014-11-27|debit|5.57
100056401299312534|HARDEE'S XXXXXXX 0077    FRANKLIN     TN|Hardee's|2014-04-21|debit|3.28
100056401581148273|HARDEE'S OF SI           SILOAM SPRINGAR|Hardee's|2014-12-30|debit|6.68
100056401292796615|HARDEES 1501       Q88   SPRING LAKE  NC|Hardee's|2014-04-15|debit|4.85
1000281289442972|HARDEE'S XXXXXXX 009LAKELAND    XXXXXXXX    XXX-XXX-XXXX|Hardee's|2013-12-25|debit|6.51
10005640974016280|NRG #208 HARDEES   Q18   LACROSSE     WI|Hardee's|2013-05-10|debit|3.89
100056401109232571|HARDEE'S XXXXXXX   QPS   MT PLEASANT  SC|Hardee's|2013-10-12|debit|6.72
10005640795333395|HARDEE'S XXXXXXX 0077    JACKSONVILLE FL|Hardee's|2012-09-11|debit|5.88
100056401720225250|HARDEE'S XXXXXXX   QPS   MARYLAND HEIGMO|Hardee's|2015-04-30|debit|9.45
1000524456111169|HARDEES 579  XXXXX0045 BLOOMINGTON IL|Hardee's|2013-03-08|debit|9.15
100056401342509503|HARDEES XXXXXX           SPRINGFIELD  IL|Hardee's|2014-06-02|debit|4.33
10005640936882511|HARDEE'S XXXXXXX   QPS   HILDEBRAN    NC|Hardee's|2013-03-20|debit|4.47
10006164919025476|HARDEE'S #5971 ELK GROVE VIL IL|Hardee's|2015-01-19|debit|10.32
100056401373663291|HARDEES 2979       Q88   STAFFORD     VA|Hardee's|2014-07-01|debit|6.22
100056401279286356|HARDEES SALISBURY 1      SALISBURY    MD|Hardee's|2014-04-01|debit|8.36
10006164560044036|HARDEES XXXXXX TUSCALOOSA AL|Hardee's|2013-10-01|debit|1.84
10005640941611410|HARDEES 2815       Q88   CHARLOTTESVILVA|Hardee's|2013-03-27|debit|17.07
100013722523756349|HARDEE'S XXXXXXX|Hardee's|2013-02-08|debit|5.24
100056401355150914|HARDEES 1635       Q88   FAYETTEVILLE NC|Hardee's|2014-06-13|debit|15.04
10005640700469280|HARDEES 2956       Q88   NORFOLK      VA|Hardee's|2012-05-02|debit|5.58
100056401170369611|HARDEE'S XXXXXXX   QPS   MARIETTA     GA|Hardee's|2013-12-12|debit|3.74
10005640803835597|HARDEES 2839       Q88   PETERSBURG   VA|Hardee's|2012-09-24|debit|6.98
