UNIQUE_TRANSACTION_ID|DESCRIPTION|MERCHANT_NAME|FILE_CREATED_DATE|TRANSACTION_BASE_TYPE|AMOUNT
100056401553569546|BONEFISH GRILL #0307     CAMP HILL    PA|Bonefish Grill|2014-12-09|debit|58.14
10000004186678022|BONEFISH 9404 CARY NC - EATING PLACES RESTAURANTS|Bonefish Grill|2012-09-14|debit|34.99
100013722173196191|BONEFISH 9405          WILMINGTON   NC|Bonefish Grill|2012-04-26|debit|91.65
100056401606170919|BONEFISH GRILL  7002     SARASOTA     FL|Bonefish Grill|2015-01-21|debit|40.0
10002812151352421|BONEFISH GRILL#0901 KATY        XXXXXX      RESTAURANT|Bonefish Grill|2014-08-05|debit|12.64
100013723019991084|BONEFISH GRILL  7008|Bonefish Grill|2014-02-04|debit|63.98
100056401385409932|BONEFISH 0804            CHATTANOOGA  TN|Bonefish Grill|2014-07-11|debit|33.0
10006164202418277|BONEFISH WILLYS RIVERF MELBOURNE FL|Bonefish Grill|2012-05-21|debit|39.33
100056401365260299|BONEFISH 0704            GAINESVILLE  VA|Bonefish Grill|2014-06-23|debit|28.0
100013723513264040|BONEFISH 7505|Bonefish Grill|2015-01-04|debit|41.21
100056401617557602|BONEFISH GRILL #7056     VIERA        FL|Bonefish Grill|2015-01-31|debit|22.49
100056401709339708|BONEFISH 6402            LITTLE ROCK  AR|Bonefish Grill|2015-04-21|debit|127.74
100056401044677023|BONEFISH 6603 GREENWOOD VILCO|Bonefish Grill|2013-07-29|debit|12.41
100056401553819862|BONEFISH 9606            DAYTON       OH|Bonefish Grill|2014-12-09|debit|64.17
10002812184351984|BONEFISH GRILL #9204LAS VEGAS   XXXXXX      RESTAURANT|Bonefish Grill|2014-11-06|debit|219.23
10006164633358418|BONEFISH GRILL #0307 CAMP HILL PA|Bonefish Grill|2013-12-30|debit|136.21
10005640680326274|BONEFISH 0705          ASHBURN      VA|Bonefish Grill|2012-03-28|debit|34.65
10006164393298348|BONEFISH GRILL #0904 SOUTHLAKE TX|Bonefish Grill|2013-01-18|debit|30.3
100056401286258075|BONEFISH 7103            SAVANNAH     GA|Bonefish Grill|2014-04-08|debit|21.75
10006164475028711|BONEFISH GRILL 7009 BRANDON FL|Bonefish Grill|2013-05-24|debit|40.59
100056401315382365|BONEFISH 0504            COLUMBIA     SC|Bonefish Grill|2014-05-07|debit|28.93
10005640989687667|BONEFISH GRILL  7501     INDIANAPOLIS IN|Bonefish Grill|2013-05-27|debit|36.0
10006164491951024|BONEFISH 7021 STUART FL|Bonefish Grill|2013-06-19|debit|81.31
100013722058194613|BONEFISH 9351       POUGHKEEPSI XXXXXX      RESTAURANT|Bonefish Grill|2012-01-27|debit|26.27
100056401617372578|BONEFISH 7103            SAVANNAH     GA|Bonefish Grill|2015-01-31|debit|50.16
100013722431320609|BONEFISH XXXXX|Bonefish Grill|2012-11-23|debit|175.27
100013723126630951|BONEFISH 9701|Bonefish Grill|2014-04-16|debit|82.24
100056401553135960|BONEFISH 6603            GREENWOOD VILCO|Bonefish Grill|2014-12-08|debit|100.0
100056401285214077|BONEFISH 9605            COLUMBUS     OH|Bonefish Grill|2014-04-08|debit|65.99
16110005220490410935|BONEFISH 9408 RALEIGH NC|Bonefish Grill|2015-04-03|debit|10.09
100081643437393452|BONEFISH GRILL #7049|Bonefish Grill|2014-11-20|debit|91.62
100056401419089438|BONEFISH 7019            MIAMI        FL|Bonefish Grill|2014-08-12|debit|19.08
10005640667076081|BONEFISH 9353            VICTOR       NY|Bonefish Grill|2012-03-05|debit|81.79
100056401131074650|BONEFISH 0703            FAIRFAX      VA|Bonefish Grill|2013-11-04|debit|70.41
100056401564069631|BONEFISH 9407       SOUTHERN PI XXXXXX      RESTAURANT|Bonefish Grill|2014-12-16|debit|117.14
100056401611627436|BONEFISH GRILL #9415     FAYETTEVILLE NC|Bonefish Grill|2015-01-27|debit|92.35
100013723505696694|BONEFISH GRILL #6703   SOUTH WINDSORCT|Bonefish Grill|2014-12-30|debit|29.7
100056401257175916|BONEFISH 0702            FREDERICKSBURVA|Bonefish Grill|2014-03-11|debit|200.0
10006164604386756|BONEFISH GRILL 7010 JACKSONVILLE FL|Bonefish Grill|2013-11-21|debit|44.81
1000524436797290|BONEFISH 0302  XXXXX0043 EXTON PA|Bonefish Grill|2012-02-20|debit|62.26
10005640825521105|BONEFISH 1103            RICHLAND     WA|Bonefish Grill|2012-10-24|debit|20.25
100013722504305515|BONEFISH 7202 HUNTSVILLE AL - EATING PLACES RESTAURANTS|Bonefish Grill|2013-01-23|debit|81.69
100056401398854793|BONEFISH 0706       KINGSTOWNE  XXXXXX      RESTAURANT|Bonefish Grill|2014-07-24|debit|25.0
100056401400632564|BONEFISH 9407|Bonefish Grill|2014-07-26|debit|45.08
10006164664519107|BONEFISH GRILL 7501 INDIANAPOLIS IN|Bonefish Grill|2014-02-13|debit|13.03
1000164460117768|BONEFISH GRILL  7010   JACKSONVILLE FL|Bonefish Grill|2014-02-04|debit|8.96
100013723010722540|BONEFISH 7072|Bonefish Grill|2014-01-27|debit|56.46
10005640703837056|BONEFISH 0753            VIRGINIA BEACVA|Bonefish Grill|2012-05-08|debit|60.94
100013723265477519|BONEFISH GRILL #9413|Bonefish Grill|2014-07-26|debit|51.0
100056401061106249|BONEFISH 0504            COLUMBIA     SC|Bonefish Grill|2013-08-17|debit|31.97
100056401570700411|BONEFISH GRILL #0756     GLENN ALLEN  VA|Bonefish Grill|2014-12-22|debit|112.69
100056401379727678|BONEFISH 7105|Bonefish Grill|2014-07-06|debit|27.83
10006164600728808|BONEFISH 7701 LEAWOOD KS|Bonefish Grill|2013-11-18|debit|91.07
10006164323396135|BONEFISH GRILL #0756 GLENN ALLEN VA|Bonefish Grill|2012-10-01|debit|50.0
100056401226619560|BONEFISH 7018            CORAL SPRINGSFL|Bonefish Grill|2014-02-07|debit|56.0
10006164969992190|BONEFISH 7503 MISHAWAKA IN|Bonefish Grill|2015-03-30|debit|160.05
10005640656885251|BONEFISH 7503            MISHAWAKA    IN|Bonefish Grill|2012-02-15|debit|33.17
100056401110364013|BONEFISH 7201            HOOVER       AL|Bonefish Grill|2013-10-14|debit|69.01
100056401431759540|BONEFISH GRILL 7109      XXX-XXX-XXXX GA|Bonefish Grill|2014-08-23|debit|114.04
10005640877902992|BONEFISH 7015            DESTIN       FL|Bonefish Grill|2013-01-01|debit|27.19
100013723337432773|BONEFISH GRILL  7003|Bonefish Grill|2014-09-17|debit|22.98
100056401132396692|BONEFISH 7015            DESTIN       FL|Bonefish Grill|2013-11-05|debit|63.53
100056401204805181|BONEFISH 7902            LAFAYETTE    LA|Bonefish Grill|2014-01-16|debit|13.39
100056401328852198|BONEFISH 0706            KINGSTOWNE   VA|Bonefish Grill|2014-05-20|debit|28.11
100013722930938140|BONEFISH GRILL #0903|Bonefish Grill|2013-12-03|debit|50.15
100056401356618666|BONEFISH 7103            SAVANNAH     GA|Bonefish Grill|2014-06-14|debit|30.09
100056401439882833|BONEFISH GRILL #0305     LANCASTER    PA|Bonefish Grill|2014-08-30|debit|90.36
10006164698198519|BONEFISH GRILL #6506 XXX-XXX-XXXX CA|Bonefish Grill|2014-04-01|debit|44.75
10005640669702858|BONEFISH GRILL  7013     BRADENTON    FL|Bonefish Grill|2012-03-10|debit|52.46
100056401513658322|BONEFISH 0706            KINGSTOWNE   VA|Bonefish Grill|2014-11-04|debit|58.44
10006164829072688|BONEFISH GRILL #9359 NANUET NY|Bonefish Grill|2014-09-23|debit|44.17
10005640729853133|BONEFISH 8501            MADISON      MS|Bonefish Grill|2012-06-10|debit|4.0
100056401682647876|BONEFISH 0302            EXTON        PA|Bonefish Grill|2015-03-30|debit|31.38
100056401120877992|BONEFISH GRILL #0307     CAMP HILL    PA|Bonefish Grill|2013-10-24|debit|57.96
10005640977032232|BONEFISH GRILL #6605     COLORADO SPRICO|Bonefish Grill|2013-05-13|debit|30.0
100056401125564918|BONEFISH 9407            SOUTHERN PINENC|Bonefish Grill|2013-10-29|debit|62.09
10006164462618401|BONEFISH 7045 NAPLES FL|Bonefish Grill|2013-05-06|debit|29.32
10005640915010335|BONEFISH 7017            PALM BEACH GAFL|Bonefish Grill|2013-02-21|debit|374.95
100056401718085906|BONEFISH GRILL#0901      KATY         TX|Bonefish Grill|2015-04-28|debit|43.4
10005640943165872|BONEFISH 8103            GLEN BURNIE  MD|Bonefish Grill|2013-03-29|debit|65.48
100056401236646083|BONEFISH 7024            FORT LAUDERDAFL|Bonefish Grill|2014-02-18|debit|36.0
100013722668645316|BONEFISH 9151|Bonefish Grill|2013-05-23|debit|72.86
100056401046702202|BONEFISH 7042            SAINT PETERSBFL|Bonefish Grill|2013-07-31|debit|27.3
10005640807979527|BONEFISH 0753            VIRGINIA BEACVA|Bonefish Grill|2012-09-29|debit|61.28
100013723190191224|BONEFISH 9103|Bonefish Grill|2014-06-02|debit|25.99
1000524470838353|BONEFISH 8105  XXXXX0043 FREDERICK MD|Bonefish Grill|2013-12-03|debit|79.78
100056401094576824|BONEFISH GRILL #9203     LAS VEGAS    NV|Bonefish Grill|2013-09-25|debit|113.29
10006164711939744|BONEFISH 9105 EAST BRUNSWICNJ|Bonefish Grill|2014-04-21|debit|49.33
100013723001346321|BONEFISH 9151          SECAUCUS     NJ|Bonefish Grill|2014-01-21|debit|63.02
10005640979403304|BONEFISH 9408            RALEIGH      NC|Bonefish Grill|2013-05-15|debit|130.28
100056401401592021|BONEFISH GRILL  7001     SAINT PETERSBFL|Bonefish Grill|2014-07-27|debit|88.79
100056401701427753|BONEFISH 7102            AUGUSTA      GA|Bonefish Grill|2015-04-14|debit|47.22
100056401011541605|BONEFISH 7505|Bonefish Grill|2013-06-20|debit|100.0
10006164494351210|BONEFISH 0754 WILLIAMSBURG VA|Bonefish Grill|2013-06-24|debit|96.0
100056401202446343|BONEFISH GRILL #0309     UPPER ST CLAIPA|Bonefish Grill|2014-01-14|debit|97.07
100056401125061676|BONEFISH GRILL 7109      XXX-XXX-XXXX GA|Bonefish Grill|2013-10-28|debit|18.38
10006164981529986|BONEFISH 0505 COLUMBIA SC|Bonefish Grill|2015-04-13|debit|101.59
10005640790464608|BONEFISH GRILL #9607     NORTH CANTON OH|Bonefish Grill|2012-09-04|debit|60.28
100013723310467433|BONEFISH GRILL #9113|Bonefish Grill|2014-08-27|debit|65.11
100056401436405348|BONEFISH 9153            GREEN BROOK  NJ|Bonefish Grill|2014-08-27|debit|95.82
100013723355835476|BONEFISH 1102          BOTHELL      WA|Bonefish Grill|2014-09-29|debit|16.93
10005640907974690|BONEFISH 9606            DAYTON       OH|Bonefish Grill|2013-02-12|debit|30.61
15010005220233089851|BONEFISH 9404       CARY        XXXXXX      RESTAURANT|Bonefish Grill|2014-02-14|debit|32.91
100056401508030567|BONEFISH 7020            JACKSONVILLE FL|Bonefish Grill|2014-10-29|debit|18.45
100056401716907231|BONEFISH GRILL #8611BRENTWOOD   XXXXXX      RESTAURANT|Bonefish Grill|2015-04-28|debit|30.2
10005640975481733|BONEFISH 9407            SOUTHERN PINENC|Bonefish Grill|2013-05-11|debit|49.53
10005640687468931|BONEFISH 0706            KINGSTOWNE   VA|Bonefish Grill|2012-04-10|debit|20.2
100056401118424428|BONEFISH 0750            NEWPORT NEWS VA|Bonefish Grill|2013-10-22|debit|58.32
10005640886569563|BONEFISH 0753 VIRGINIA BEACVAXXXXXP|Bonefish Grill|2013-01-14|debit|100.0
1000281289315650|BONEFISH #7054|Bonefish Grill|2013-12-24|debit|31.0
100056401332651409|BONEFISH 0503            GREENVILLE   SC|Bonefish Grill|2014-05-23|debit|9.61
10006164409416815|BONEFISH GRILL #0756 GLENN ALLEN VA|Bonefish Grill|2013-02-14|debit|41.44
100013722410712210|BONEFISH 9602       DUBLIN      XXXXXX      RESTAURANT|Bonefish Grill|2012-11-05|debit|28.58
100013722111631918|BONEFISH 7045       NAPLES      XXXXXX      RESTAURANT|Bonefish Grill|2012-03-08|debit|79.95
10006164575115893|BONEFISH GRILL #9359 NANUET NY|Bonefish Grill|2013-10-22|debit|40.0
10006164962841552|BONEFISH GRILL #7061 AVENTURA FL|Bonefish Grill|2015-03-20|debit|44.27
1000524496158870|BONEFISH 8105  XXXXX0043 FREDERICK MD|Bonefish Grill|2014-12-01|debit|79.42
1000524498714923|BONEFISH 7090  XXXXX0043 PENSACOLA FL|Bonefish Grill|2015-01-03|debit|96.46
10006164474411750|BONEFISH 7070 GAINESVILLE FL|Bonefish Grill|2013-05-23|debit|21.27
100013723255494667|BONEFISH GRILL  7008|Bonefish Grill|2014-07-21|debit|17.38
100013722678153691|BONEFISH 0505|Bonefish Grill|2013-05-31|debit|110.13
100013723083124741|BONEFISH 9152          PINE BROOK   NJ|Bonefish Grill|2014-03-17|debit|44.99
100056401287369519|BONEFISH 7071|Bonefish Grill|2014-04-09|debit|13.22
100056401007438547|BONEFISH 7202            HUNTSVILLE   AL|Bonefish Grill|2013-06-15|debit|28.54
100013722388183925|BONEFISH 9407          SOUTHERN PINENC|Bonefish Grill|2012-10-17|debit|18.67
10005640763027756|BONEFISH 7301            BOISE        ID|Bonefish Grill|2012-07-26|debit|67.4
100013722251668257|BONEFISH 7044|Bonefish Grill|2012-06-29|debit|68.07
100056401005600376|BONEFISH 0502            NORTH MYRTLE SC|Bonefish Grill|2013-06-13|debit|115.89
100013723376038186|BONEFISH GRILL  7002|Bonefish Grill|2014-10-11|debit|12.37
1000164458038788|BONEFISH 7201|Bonefish Grill|2013-10-02|debit|23.69
10006164727735635|BONEFISH GRILL #0904 SOUTHLAKE TX|Bonefish Grill|2014-05-12|debit|26.54
10005640910281260|BONEFISH 7015            DESTIN       FL|Bonefish Grill|2013-02-14|debit|58.66
100056401696445328|BONEFISH 6604            JOHNSTOWN    CO|Bonefish Grill|2015-04-10|debit|14.03
10006164959829992|BONEFISH GRILL #7051 KISSIMMEE FL|Bonefish Grill|2015-03-17|debit|189.0
10005640986943804|BONEFISH 9606            DAYTON       OH|Bonefish Grill|2013-05-23|debit|88.71
10005640640693259|BONEFISH 7090            PENSACOLA    FL|Bonefish Grill|2012-01-16|debit|70.18
100013722315843226|BONEFISH  7014         TALLAHASSEE  FL|Bonefish Grill|2012-08-19|debit|67.44
100013723189572391|BONEFISH GRILL  7008SARASOTA    XXXXXX      RESTAURANT|Bonefish Grill|2014-06-02|debit|38.81
100013722377652544|BONEFISH 0505          COLUMBIA     SC|Bonefish Grill|2012-10-08|debit|78.0
1000524498835418|BONEFISH GRILL 0309  XXXXX0043 UPPER ST CLAI PA|Bonefish Grill|2015-01-05|debit|34.49
100056401166862549|BONEFISH #7054           ORLANDO      FL|Bonefish Grill|2013-12-09|debit|41.79
4810005220514532072|BONEFISH GRILL #7053MERRITT ISL XXXXXX      RESTAURANT|Bonefish Grill|2015-05-04|debit|49.51
100056401416160138|BONEFISH 0706            KINGSTOWNE   VA|Bonefish Grill|2014-08-09|debit|87.76
10005640760129356|BONEFISH 7851            LEXINGTON    KY|Bonefish Grill|2012-07-23|debit|24.56
100056401472039567|BONEFISH 8103            GLEN BURNIE  MD|Bonefish Grill|2014-09-29|debit|27.57
10006164267782006|BONEFISH 8105 FREDERICK MD|Bonefish Grill|2012-07-09|debit|68.76
100056401404693467|BONEFISH 1103            RICHLAND     WA|Bonefish Grill|2014-07-29|debit|73.75
10005640652447713|BONEFISH 7091            PANAMA CITY  FL|Bonefish Grill|2012-02-07|debit|52.0
10005640703990246|BONEFISH 9409            CHARLOTTE    NC|Bonefish Grill|2012-05-08|debit|33.52
100056401467657739|BONEFISH 1103            RICHLAND     WA|Bonefish Grill|2014-09-24|debit|79.91
10005640695159626|BONEFISH 6402            LITTLE ROCK  AR|Bonefish Grill|2012-04-23|debit|51.62
10006164682660885|BONEFISH 7028 BOCA RATON FL|Bonefish Grill|2014-03-11|debit|44.48
100056401426525874|BONEFISH GRILL #6703|Bonefish Grill|2014-08-18|debit|59.63
100056401180877157|BONEFISH 0802            FRANKLIN     TN|Bonefish Grill|2013-12-23|debit|142.32
10005640926342469|BONEFISH 6402            LITTLE ROCK  AR|Bonefish Grill|2013-03-07|debit|27.99
15010005220104480796|BONEFISH GRILL #0307 CAMP HILL PA - EATING PLACES RESTAURANTS|Bonefish Grill|2012-12-25|debit|38.98
100056401370052445|BONEFISH GRILL #0904     SOUTHLAKE    TX|Bonefish Grill|2014-06-27|debit|7.47
100056401079903621|BONEFISH 0801 MONTGOMERY AL - EATING PLACES, RESTAURANTS|Bonefish Grill|2013-09-07|debit|7.6
100056401589298554|BONEFISH 7090            PENSACOLA    FL|Bonefish Grill|2015-01-06|debit|44.23
10005640837287193|BONEFISH 7017            PALM BEACH GAFL|Bonefish Grill|2012-11-10|debit|170.56
10006164827447513|BONEFISH 9105 EAST BRUNSWICNJ|Bonefish Grill|2014-09-22|debit|120.0
100013722923281303|BONEFISH 8102 OWINGS MILLS MD - EATING PLACES, RESTAURANTS|Bonefish Grill|2013-11-26|debit|15.5
10005640917106449|BONEFISH 0703            FAIRFAX      VA|Bonefish Grill|2013-02-23|debit|105.34
10008396602654362|BONEFISH 7021            STUART       069|Bonefish Grill|2015-05-08|debit|45.64
100013723255191942|BONEFISH 9602 DUBLIN OH XXXXX USA|Bonefish Grill|2014-07-20|debit|24.5
100013723686932090|BONEFISH GRILL #7904     METAIRIE     LA|Bonefish Grill|2015-04-01|debit|58.83
9710005220273950602|BONEFISH 0751       MIDLOTHIAN  XXXXXX      RESTAURANT|Bonefish Grill|2014-05-13|debit|37.69
1000524454677318|BONEFISH 7027  XXXXX0043 BOYNTON BEACH FL|Bonefish Grill|2013-02-08|debit|45.59
100013722359040296|BONEFISH 7073          THE VILLAGES FL|Bonefish Grill|2012-09-22|debit|46.7
100013722774145035|BONEFISH 0802          FRANKLIN     TN|Bonefish Grill|2013-08-08|debit|100.0
10006164861090391|BONEFISH GRILL #9113 LAWRENCEVILLE NJ|Bonefish Grill|2014-11-04|debit|25.7
10006164919633821|BONEFISH 7018 CORAL SPRINGS FL|Bonefish Grill|2015-01-19|debit|58.29
10005640718846620|BONEFISH 7505            EVANSVILLE   IN|Bonefish Grill|2012-05-28|debit|81.96
100056401593717078|BONEFISH 7105            MACON        GA|Bonefish Grill|2015-01-10|debit|44.3
10006164712082026|BONEFISH 6604 JOHNSTOWN CO|Bonefish Grill|2014-04-21|debit|42.38
10006164985777290|BONEFISH GRILL 7012 LONGWOOD FL|Bonefish Grill|2015-04-17|debit|47.0
100056401270090723|BONEFISH 7202            HUNTSVILLE   AL|Bonefish Grill|2014-03-24|debit|76.42
100013723172981730|BONEFISH 9404|Bonefish Grill|2014-05-19|debit|49.37
100056401693248448|BONEFISH GRILL #0911     WOODLANDS    TX|Bonefish Grill|2015-04-07|debit|15.91
100056401295641603|BONEFISH 6603            GREENWOOD VILCO|Bonefish Grill|2014-04-17|debit|87.25
10005640794439354|BONEFISH 7020|Bonefish Grill|2012-09-10|debit|73.0
100056401189411816|BONEFISH 7503            MISHAWAKA    IN|Bonefish Grill|2013-12-31|debit|20.64
100056401542985720|BONEFISH 7107            BUFORD       GA|Bonefish Grill|2014-11-29|debit|44.48
100056401207845418|BONEFISH 7042            SAINT PETERSBFL|Bonefish Grill|2014-01-20|debit|15.81
100013722442609428|BONEFISH  9402         GREENSBORO   NC|Bonefish Grill|2012-12-02|debit|30.68
100013722888156631|BONEFISH 7090       PENSACOLA   XXXXXX      RESTAURANT|Bonefish Grill|2013-11-01|debit|51.01
100081642669410367|BONEFISH 7045       NAPLES      XXXXXX      RESTAURANT|Bonefish Grill|2013-05-24|debit|89.36
10002812150123528|BONEFISH 7702|Bonefish Grill|2014-08-01|debit|66.18
100013723246125888|BONEFISH GRILL #6505|Bonefish Grill|2014-07-12|debit|30.25
10006164834339708|BONEFISH 6601 WESTMINSTER CO|Bonefish Grill|2014-09-30|debit|130.31
10005640864408287|BONEFISH 7201            HOOVER       AL|Bonefish Grill|2012-12-16|debit|30.0
100056401131876503|BONEFISH 8106            BEL AIR      MD|Bonefish Grill|2013-11-05|debit|129.84
100056401469785114|BONEFISH 7090            PENSACOLA    FL|Bonefish Grill|2014-09-26|debit|152.39
100056401048393888|BONEFISH 7107            BUFORD       GA|Bonefish Grill|2013-08-02|debit|165.39
100056401174645278|BONEFISH 0750            NEWPORT NEWS VA|Bonefish Grill|2013-12-17|debit|90.47
100056401262270734|BONEFISH GRILL #7051     KISSIMMEE    FL|Bonefish Grill|2014-03-15|debit|54.23
100013723008177187|BONEFISH 9101|Bonefish Grill|2014-01-25|debit|109.7
100056401538062450|BONEFISH GRILL #9415     FAYETTEVILLE NC|Bonefish Grill|2014-11-25|debit|61.3
10005640948387343|BONEFISH GRILL #0307     CAMP HILL    PA|Bonefish Grill|2013-04-05|debit|110.04
1501000522096679049|BONEFISH 0703       FAIRFAX     XXXXXX      RESTAURANT|Bonefish Grill|2012-11-17|debit|62.92
100013722886032513|BONEFISH 0802 FRANKLIN TN|Bonefish Grill|2013-10-30|debit|89.76
100013722634917162|BONEFISH 8104|Bonefish Grill|2013-04-30|debit|33.87
10006164673283797|BONEFISH 7044 TRINITY FL|Bonefish Grill|2014-02-25|debit|41.82
100056401313848448|BONEFISH 7103            SAVANNAH     GA|Bonefish Grill|2014-05-06|debit|47.99
10006164478382354|BONEFISH GRILL #9357 YONKERS NY|Bonefish Grill|2013-05-29|debit|114.07
100056401685729503|BONEFISH GRILL #0759     ARLINGTON    VA|Bonefish Grill|2015-04-01|debit|41.0
100056401052408448|BONEFISH 0805            COLLIERVILLE TN|Bonefish Grill|2013-08-07|debit|64.53
10005640979616428|BONEFISH 8104            GAITHERSBURG MD|Bonefish Grill|2013-05-15|debit|95.96
1000281242654892|BONEFISH 7020       JACKSONVILL XXXXXX      RESTAURANT|Bonefish Grill|2013-04-22|debit|48.66
10006164891893888|BONEFISH 7503 MISHAWAKA IN|Bonefish Grill|2014-12-15|debit|120.0
1000524460207198|BONEFISH  9402  XXXXX0043 GREENSBORO NC|Bonefish Grill|2013-05-28|debit|36.0
100056401578153670|BONEFISH GRILL #7049     VENICE       FL|Bonefish Grill|2014-12-27|debit|12.1
10006164252173475|BONEFISH 9407 SOUTHERN PINE NC|Bonefish Grill|2012-06-14|debit|38.31
100056401173897883|ARROWEYE-BONEFISHGRILL   CHICAGO      IL|Bonefish Grill|2013-12-16|debit|180.0
100056401129707612|BONEFISH GRILL #6605     COLORADO SPRICO|Bonefish Grill|2013-11-02|debit|76.62
1000281232675375|ARROWEYE-BONEFISHGRIHENDERSON   XXXXXXX     XXX-XXX-XXXX|Bonefish Grill|2013-01-08|debit|76.95
10006164680792738|BONEFISH #7054 ORLANDO|Bonefish Grill|2014-03-10|debit|65.81
100056401624002540|BONEFISH 7072            WINTER GARDENFL|Bonefish Grill|2015-02-06|debit|329.41
100013723054103426|BONEFISH 7090          PENSACOLA    FL|Bonefish Grill|2014-02-25|debit|55.98
100013722252692466|BONEFISH GRILL  7009BRANDON     XXXXXX      RESTAURANT|Bonefish Grill|2012-06-29|debit|40.0
100056401623309277|BONEFISH 7071            OCALA        FL|Bonefish Grill|2015-02-05|debit|181.8
10005640860035063|BONEFISH 0801            MONTGOMERY   AL|Bonefish Grill|2012-12-11|debit|48.29
100056401635089713|BONEFISH GRILL #0758WOODBRIDGE  XXXXXX      RESTAURANT|Bonefish Grill|2015-02-16|debit|33.28
100013723512301294|BONEFISH 7021 STUART FL XXXXX USA|Bonefish Grill|2015-01-03|debit|105.02
100013722732001597|BONEFISH 0503          GREENVILLE   SC|Bonefish Grill|2013-07-08|debit|39.99
10005640924983401|BONEFISH 7702            WICHITA      KS|Bonefish Grill|2013-03-05|debit|112.79
100013722762894112|BONEFISH 7503|Bonefish Grill|2013-07-31|debit|58.04
100056401337939052|BONEFISH GRILL #9203     LAS VEGAS    NV|Bonefish Grill|2014-05-28|debit|90.05
100056401300004823|BONEFISH GRILL #9203     LAS VEGAS    NV|Bonefish Grill|2014-04-22|debit|110.61
100013722515790213|BONEFISH 7104|Bonefish Grill|2013-02-02|debit|16.0
100013722529111294|BONEFISH 9104|Bonefish Grill|2013-02-13|debit|23.77
100013722537281342|BONEFISH 9354|Bonefish Grill|2013-02-19|debit|60.59
10005640917389273|BONEFISH 7027            BOYNTON BEACHFL|Bonefish Grill|2013-02-24|debit|47.65
10005640687143131|BONEFISH 0753|Bonefish Grill|2012-04-09|debit|23.28
100013722844863849|BONEFISH 9406|Bonefish Grill|2013-09-28|debit|50.0
100081643557829711|BONEFISH XXXXX|Bonefish Grill|2015-01-29|debit|23.01
10002812246814126|BONEFISH GRILL #0911|Bonefish Grill|2015-04-03|debit|45.18
100013722955296379|BONEFISH GRILL #8109|Bonefish Grill|2013-12-20|debit|46.05
100081642994477679|BONEFISH 7050|Bonefish Grill|2014-01-16|debit|121.71
10000004227528133|BONEFISH 9354       AMHERST     XXXXXX      RESTAURANT|Bonefish Grill|2014-06-04|debit|69.5
10005640906755469|BONEFISH GRILL #6605     COLORADO SPRICO|Bonefish Grill|2013-02-10|debit|62.2
1000164460658570|BONEFISH 7202                   -XXXXXXXXXXXXXXXXXXXXXXX|Bonefish Grill|2014-03-01|debit|24.08
100081643794531433|BONEFISH GRILL  7013     BRADENTON    FL|Bonefish Grill|2015-04-28|debit|72.87
10006164510638002|BONEFISH 7102 AUGUSTA GA|Bonefish Grill|2013-07-19|debit|9.78
10006164643063830|BONEFISH 7019 MIAMI FL|Bonefish Grill|2014-01-13|debit|35.0
10005640845250992|BONEFISH 7042            SAINT PETERSBFL|Bonefish Grill|2012-11-21|debit|91.08
