UNIQUE_TRANSACTION_ID|DESCRIPTION|MERCHANT_NAME|FILE_CREATED_DATE|TRANSACTION_BASE_TYPE|AMOUNT
100013723688835744|CARL'S JR 7329           OREGON CITY  OR|Carl's Jr.|2015-04-02|debit|10.68
100013722530042403|CARL'S JR XXXXXXX      LONG BEACH   CA|Carl's Jr.|2013-02-13|debit|8.7
100013722233669145|CARL'S JR XXXXXXX      LOS ANGELES  CA|Carl's Jr.|2012-06-14|debit|5.75
10006164539621569|CARL'S JR 775 SANTA NELLA CA|Carl's Jr.|2013-09-02|debit|8.9
100056401654472235|CARL'S JR XXXXXXX  QPS   SAN DIEGO    CA|Carl's Jr.|2015-03-05|debit|9.27
10000004183876509|CARLS JR. #775 Q8Q82|Carl's Jr.|2012-08-06|debit|8.56
100013723627773686|CARL'S JR XXXXXXX        IRVINE       CA|Carl's Jr.|2015-03-05|debit|3.99
10005640776477588|CARL'S JR #7482    Q15   LODI         CA|Carl's Jr.|2012-08-15|debit|8.07
10006164823697288|CARLS JR XXXXXXX BEAVERTON OR|Carl's Jr.|2014-09-15|debit|20.25
10006164791332954|CARLS JR 7029 XXX-XXX-XXXX CA|Carl's Jr.|2014-08-04|debit|4.67
10006164964157974|CARLS JR 7059 FREMONT CA|Carl's Jr.|2015-03-21|debit|13.17
10006164465207686|CARL'S JR #7404 Q94 ENCINO CA|Carl's Jr.|2013-05-11|debit|2.16
100013722414319625|CARL'S JR XXXXXXX  QPS OXNARD       CA|Carl's Jr.|2012-11-08|debit|7.74
10006164780687091|CARL'S JR XXXXXXX QPS ROCKLIN CA|Carl's Jr.|2014-07-21|debit|9.99
100013723321280523|CARL'S JR WASILLA|Carl's Jr.|2014-09-05|debit|6.57
10006164143409112|CARL'S JR XXXXXXX  QPS SAN BERNARDIN CA|Carl's Jr.|2012-01-13|debit|20.0
100013723141587580|CARL'S JR #7048 Q56|Carl's Jr.|2014-04-26|debit|7.59
100013723255109659|CARL'S JR #7375        SAN GABRIEL  CA|Carl's Jr.|2014-07-20|debit|24.6
10006164676731998|CARL'S JR XXXXXXX QPS SANTA MONICA CA|Carl's Jr.|2014-03-03|debit|11.13
10006164174982365|CARL'S JR XXXXXXX QPS IRVINE CA|Carl's Jr.|2012-04-02|debit|4.5
100056401502828625|CARL'S JR #768 0000      NEEDLES      CA|Carl's Jr.|2014-10-25|debit|8.49
9710005220409527969|CARL'S JR. #7514|Carl's Jr.|2014-12-17|debit|24.05
10005640864596046|CARL'S JR XXXXXXX 00WEST VALLEY 2320        XXX-XXX-XXXX|Carl's Jr.|2012-12-16|debit|12.59
100013723521240016|CARL'S JR #7392 0026|Carl's Jr.|2015-01-09|debit|10.56
10005640725979703|CARL'S JR #7331    Q88   ALBUQUERQUE  NM|Carl's Jr.|2012-06-05|debit|13.25
10006164143481433|CARL'S JR #7363    Q25 ROWLAND HEIGH CA|Carl's Jr.|2012-01-13|debit|7.49
100013722583500027|CARL'S JR XXXXXXX 00COSTA MESA  0914        XXX-XXX-XXXX|Carl's Jr.|2013-03-29|debit|5.39
100056401023782666|CARL'S JR #7639N         ANCHORAGE    AK|Carl's Jr.|2013-07-04|debit|6.0
100056401669515695|CARL'S JR XXXXXXX  QPS   TORRANCE     CA|Carl's Jr.|2015-03-18|debit|3.41
100013722438106154|CARL'S JR 8209 XXXXXSANTA ANA   XXXXXXXX    XXXXXXXXXX|Carl's Jr.|2012-11-29|debit|2.14
100056401581498841|CARL'S JR 7661           ALBUQUERQUE  NM|Carl's Jr.|2014-12-30|debit|20.39
10006164983038990|CARL'S JR 7436 ESCONDIDO CA|Carl's Jr.|2015-04-14|debit|28.78
10006164696517042|CARL'S JR XXXXXXX QPS ANAHEIM CA|Carl's Jr.|2014-03-31|debit|7.77
10006164776037488|CARLS JR 7588 BRENTWOOD CA|Carl's Jr.|2014-07-14|debit|5.63
100013723632278939|CARL'S JR XXXXXXX        ANAHEIM      CA|Carl's Jr.|2015-03-06|debit|7.0
100056401721187279|CARL'S JR. #XXXXXXX      LIVE OAK     TX|Carl's Jr.|2015-05-01|debit|9.73
10006164991288143|CARLS JR XXXXXXX EUGENE OR|Carl's Jr.|2015-04-24|debit|34.16
10006164950802494|CARL'S JR 7537 FRESNO CA|Carl's Jr.|2015-03-05|debit|13.92
100056401474711929|CARL'S JR.               LONGMONT     CO|Carl's Jr.|2014-09-30|debit|3.66
10006164647620090|CARL'S JR XXXXXXX QPS SANTA ANA CA|Carl's Jr.|2014-01-20|debit|29.21
100056401099543743|CARL'S JR XXXXXXX  QPS   REDLANDS     CA|Carl's Jr.|2013-10-01|debit|31.0
100013722868196188|CARL'S JR XXXXXXX|Carl's Jr.|2013-10-15|debit|12.29
100056401283180787|CARL'S JR XXXXXXX  QPS   VISALIA      CA|Carl's Jr.|2014-04-05|debit|4.52
10006164988964422|CARL'S JR 7031 SUNNYVALE CA|Carl's Jr.|2015-04-21|debit|18.31
10006164837454449|CARL'S JR XXXXXXX|Carl's Jr.|2014-10-06|debit|5.15
100056401059969029|CARL'S JR #7520 0382     TUCSON       AZ|Carl's Jr.|2013-08-15|debit|7.08
10006164825062983|CARL'S JR # 7750 LAS VEGAS NV|Carl's Jr.|2014-09-17|debit|8.85
10006164980253134|CARL'S JR 7003 CLAYTON CA|Carl's Jr.|2015-04-10|debit|15.88
10006164670345399|CARL'S JR XXXXXXX QPS THOUSAND OAKS CA|Carl's Jr.|2014-02-21|debit|6.56
100056401157392806|CARL'S JR XXXXXXX|Carl's Jr.|2013-11-28|debit|17.58
10006164886082080|CARL'S JR. FT. COLLINS CO|Carl's Jr.|2014-12-08|debit|3.76
100013723166413084|CARL'S JR XXXXXXX|Carl's Jr.|2014-05-16|debit|5.59
100013723081774062|CARL'S JR. #0828       MESA         AZ|Carl's Jr.|2014-03-15|debit|3.88
10006164272439382|CARL'S JR XXXXXXX FONTANA CA|Carl's Jr.|2012-07-16|debit|3.87
10006164627276732|CARLS JR 723 SAN CARLOS CA|Carl's Jr.|2013-12-23|debit|5.22
100056401083740506|CARL'S JR XXXXXXX  QPS   HEMET        CA|Carl's Jr.|2013-09-12|debit|2.4
100056401530052688|CARL'S JR #8046          IDAHO SPRINGSCO|Carl's Jr.|2014-11-18|debit|7.69
100056401264499484|CARL'S JR XXXXXXX  QPS   LODI         CA|Carl's Jr.|2014-03-18|debit|4.41
100013722969879784|CARL S JR #790      Q1|Carl's Jr.|2013-12-30|debit|23.74
100013723199721227|CARL'S JR XXXXXXX 0034 TORRANCE     CA|Carl's Jr.|2014-06-09|debit|13.71
10005640893491413|CARLS JR 8026            COLORADO SPRICO|Carl's Jr.|2013-01-23|debit|10.6
100013722415528575|CARL'S JR XXXXXXX      LONG BEACH   CA|Carl's Jr.|2012-11-09|debit|8.46
10006164814561781|CARL S JR #7422 WAILUKU HI|Carl's Jr.|2014-09-03|debit|15.81
10006164718429689|CARLS JR XXXXXXX BEAVERTON OR|Carl's Jr.|2014-04-29|debit|8.18
100056401145378617|CARL'S JR XXXXXXX  QPS   PALMDALE     CA|Carl's Jr.|2013-11-18|debit|14.04
10006164407412004|CARLS JR #206 Q95 LOMA LINDA CA|Carl's Jr.|2013-02-11|debit|14.89
100013723547786562|CARL'S JR 1677 XXXXXWICHITA FAL XXXXXXXX    XXXXXXXXXX|Carl's Jr.|2015-01-23|debit|5.08
100056401633614666|CARL'S JR 824|Carl's Jr.|2015-02-14|debit|10.85
10005640828201843|CARL'S JR. #7565         LAREDO       TX|Carl's Jr.|2012-10-29|debit|16.63
10006164901530216|CARL'S JR. #7091 PHOENIX AZ|Carl's Jr.|2014-12-25|debit|15.13
10002812211934723|CARL'S JR XXXXXXX 00SALT LAKE C 2551        XXX-XXX-XXXX|Carl's Jr.|2015-01-12|debit|6.25
10006164418618729|CARL'S JR XXXXXXX LAKE FOREST CA|Carl's Jr.|2013-03-01|debit|22.62
10005640701142614|CARL'S JR. MERHAR        FAIRBANKS    AK|Carl's Jr.|2012-05-03|debit|6.59
100013722807618333|CARL'S JR XXXXXXX 00SAN DIEGO   0633        XXX-XXX-XXXX|Carl's Jr.|2013-09-04|debit|5.15
100056401194861040|CARL'S JR 1664           OKLAHOMA CITYOK|Carl's Jr.|2014-01-06|debit|18.6
100056401680889856|CARL'S JR XXXXXXX        LANCASTER    CA|Carl's Jr.|2015-03-28|debit|7.39
10006164439035610|CARL'S JR XXXXXXX QPS COSTA MESA CA|Carl's Jr.|2013-04-02|debit|36.5
10006164406568503|CARL'S JR #7375 Q16 SAN GABRIEL CA|Carl's Jr.|2013-02-11|debit|4.67
10006164458203427|CARLS JR #206 Q95 LOMA LINDA CA|Carl's Jr.|2013-04-30|debit|25.32
1000281244858000|CARLS JR 7029|Carl's Jr.|2013-05-10|debit|10.89
10006164911217080|CARL'S JR XXXXXXX LOS ANGELES CA|Carl's Jr.|2015-01-08|debit|7.84
100013722531100699|CARL'S JR XXXXXXX 00LOS ANGELES 3687        XXX-XXX-XXXX|Carl's Jr.|2013-02-14|debit|9.23
10006164785365382|CARL'S JR XXXXXXX PORTERVILLE CA|Carl's Jr.|2014-07-28|debit|10.95
10005640753592724|CARL'S JR. MERHAR|Carl's Jr.|2012-07-13|debit|18.78
10006164883974821|CARLS JR 7062 NEWARK CA|Carl's Jr.|2014-12-04|debit|5.66
10006164471508360|CARL'S JR XXXXXXX QPS LANCASTER CA|Carl's Jr.|2013-05-20|debit|6.42
100056401095555865|CARL'S JR #7490    Q90   PANORAMA CITYCA|Carl's Jr.|2013-09-26|debit|12.3
100013723021714971|CARL'S JR 8209         SANTA ANA    CA|Carl's Jr.|2014-02-05|debit|8.63
100056401423093894|CARL'S JR #7454          EL PASO      TX|Carl's Jr.|2014-08-15|debit|18.79
100013722156926529|CARL'S JR XXXXXXX      SAN BERNARDINCA|Carl's Jr.|2012-04-13|debit|4.32
100013722736553952|CARLS JR CABOS REST    LOS CABOS BCS|Carl's Jr.|2013-07-11|debit|9.4
100056401184076618|CARL'S JR XXXXXXX  QPS   ELK GROVE    CA|Carl's Jr.|2013-12-25|debit|11.86
100056401182488561|CARL'S JR #7796    Q87   HUDSON       CO|Carl's Jr.|2013-12-24|debit|12.58
10005640750958888|CARL'S JR XXXXXXX        SAN DIEGO    CA|Carl's Jr.|2012-07-09|debit|6.35
10006164361518291|CARL'S JR XXXXXXX ORANGE CA|Carl's Jr.|2012-12-03|debit|6.0
100013722538445142|CARL'S JR #7478    Q51|Carl's Jr.|2013-02-20|debit|14.87
100056401385270006|CARL'S JR #769           BLYTHE       CA|Carl's Jr.|2014-07-11|debit|17.87
10005640845173090|CARL'S JR XXXXXXX 00SPOKANE     3587        XXX-XXX-XXXX|Carl's Jr.|2012-11-21|debit|8.35
100013722314473124|CARL'S JR XXXXXXX      ORANGE       CA|Carl's Jr.|2012-08-17|debit|10.63
100056401343225239|CARL'S JR XXXXXXX  QPS   CENTERVILLE  UT|Carl's Jr.|2014-06-03|debit|5.38
10006164741773885|CARL'S JR XXXXXXX ANAHEIM CA|Carl's Jr.|2014-05-29|debit|2.4
10006164995090276|CARL'S JR XXXXXXX QPS ANAHEIM CA|Carl's Jr.|2015-04-29|debit|3.99
10006164239736162|CARL'S JR XXXXXXX QPS ORANGE CA|Carl's Jr.|2012-06-10|debit|3.22
10006164318113284|CARL'S JR XXXXXXX QPS SANTA ANA CA|Carl's Jr.|2012-09-24|debit|7.63
100013722647538294|CARL'S JR XXXXXXX  QPS FULLERTON    CA|Carl's Jr.|2013-05-08|debit|6.78
10006164229004102|CARL'S JR #XXXXXXX Q87 OKLAHOMA CITYOK|Carl's Jr.|2012-06-04|debit|3.25
100056401092763898|CARL'S JR 7438           OCEANSIDE    CA|Carl's Jr.|2013-09-23|debit|8.39
100013723395737712|CARL'S JR #7125    Q48|Carl's Jr.|2014-10-23|debit|7.49
100056401104314448|CARL'S JR 7498           GILROY       CA|Carl's Jr.|2013-10-07|debit|17.8
10000004228091044|CARLS JR 7041|Carl's Jr.|2014-06-13|debit|14.66
100056401335426457|CARL'S JR XXXXXXX        SAN DIEGO    CA|Carl's Jr.|2014-05-26|debit|8.85
10002812180408422|CARLS JR 7110|Carl's Jr.|2014-10-27|debit|8.24
10006164995246203|CARL'S JR 7432 CARLSBAD CA|Carl's Jr.|2015-04-29|debit|5.82
10006164581367401|CARL'S JR 7617 SAN DIEGO CA|Carl's Jr.|2013-10-31|debit|2.37
100013723712096277|CARL'S JR XXXXXXX        LA PALMA     CA|Carl's Jr.|2015-04-13|debit|5.07
10006164298533633|CARL'S JR #766 Q95 LAGUNA NIGUEL CA|Carl's Jr.|2012-08-23|debit|6.01
100081643488287362|CARL'S JR. #7516|Carl's Jr.|2014-12-20|debit|5.29
10005640910801969|CARL'S JR # 8108         HENDERSON    NV|Carl's Jr.|2013-02-15|debit|21.3
10000004207284049|CARL'S JR 805|Carl's Jr.|2013-07-27|debit|9.17
100056401626914055|CARL'S JR XXXXXXX 0075   SAN DIEGO    CA|Carl's Jr.|2015-02-09|debit|12.61
100013723113860185|CARL'S JR 8311|Carl's Jr.|2014-04-07|debit|10.09
10006164971233316|CARL'S JR #7358 TEMPLE CITY CA|Carl's Jr.|2015-03-30|debit|11.98
10006164206525019|CARL'S JR #7587 Q75 OAKHURST CA|Carl's Jr.|2012-05-23|debit|12.13
10006164640061980|CARL'S JR 1410 TEMECULA CA|Carl's Jr.|2014-01-08|debit|7.87
100056401348068255|CARL'S JR #1022 BIG BEAR LAKE CA XXXXX USA|Carl's Jr.|2014-06-06|debit|14.98
100013722967467170|CARLS JR 7110|Carl's Jr.|2013-12-28|debit|9.18
100013723142849340|CARL'S JR XXXXXXX      LOS ANGELES  CA|Carl's Jr.|2014-04-27|debit|5.86
10006164248087822|CARL'S JR XXXXXXX FILLMORE CA|Carl's Jr.|2012-06-11|debit|8.14
10006164662933759|CARL'S JR 7500 MANTECA CA|Carl's Jr.|2014-02-11|debit|4.55
10006164702097903|CARL'S JR XXXXXXX QPS EL TORO CA|Carl's Jr.|2014-04-07|debit|6.67
10005640790129753|CARL'S JR XXXXXXX|Carl's Jr.|2012-09-04|debit|5.03
10006164308612708|CARL'S JR #896 Q72 COTTAGE GROVE OR|Carl's Jr.|2012-09-08|debit|16.46
100056401071356523|CARL'S JR #1837|Carl's Jr.|2013-08-28|debit|16.87
10006164656857307|CARL'S JR XXXXXXX QPS FOWLER CA|Carl's Jr.|2014-02-03|debit|5.16
100056401138887226|CARL'S JR # 8028 0000    N LAS VEGAS  NV|Carl's Jr.|2013-11-13|debit|17.05
100056401366584136|CARL'S JR XXXXXXX|Carl's Jr.|2014-06-24|debit|4.29
10006164598044648|CARL'S JR XXXXXXX QPS FULLERTON CA|Carl's Jr.|2013-11-18|debit|24.99
10006164446333677|CARL'S JR 7463 TURLOCK CA|Carl's Jr.|2013-04-12|debit|1.07
10002812231860860|CARL'S JR SOLEDAD SOLEDAD CA|Carl's Jr.|2015-02-26|debit|21.97
10006164833122163|CARLS JR XXXXXXX BEAVERTON OR|Carl's Jr.|2014-09-29|debit|5.0
100056401625502600|CARL'S JR XXXXXXX  QPS   FULLERTON    CA|Carl's Jr.|2015-02-07|debit|8.93
100056401480217362|CARL'S JR #7493 0038     NORTH HOLLYWOCA|Carl's Jr.|2014-10-06|debit|9.57
10006164897787387|CARL'S JR #7384 TARZANA CA|Carl's Jr.|2014-12-22|debit|10.65
100056401375731128|CARL'S JR 250            SAN CLEMENTE CA|Carl's Jr.|2014-07-02|debit|9.13
10006164599568544|CARL'S JR 7614 SAN DIEGO CA|Carl's Jr.|2013-11-18|debit|6.25
100056401032429287|CARL'S JR XXXXXXX  QPS   RANCHO CUCAMOCA|Carl's Jr.|2013-07-15|debit|4.95
100056401274622538|CARL'S JR XXXXXXX        ROSEVILLE    CA|Carl's Jr.|2014-03-28|debit|12.86
100013723260418220|CARLS JR XXXXXXX 000VANCOUVER   7734        XXX-XXX-XXXX|Carl's Jr.|2014-07-23|debit|4.87
10005640876917108|CARL'S JR #8051|Carl's Jr.|2012-12-31|debit|7.76
100056401330603803|CARL'S JR XXXXXXX        POWAY        CA|Carl's Jr.|2014-05-21|debit|2.04
10002812247526889|CARL'S JR 884|Carl's Jr.|2015-04-04|debit|8.63
10006164575864997|CARL'S JR XXXXXXX QPS IRVINE CA|Carl's Jr.|2013-10-23|debit|12.94
10006164183300934|CARL'S JR #2 SANTA CLARA CA|Carl's Jr.|2012-04-20|debit|5.4
10005640951703614|CARL'S JR # 7566|Carl's Jr.|2013-04-10|debit|7.76
10006164748886554|CARL'S JR XXXXXXX SAN DIEGO CA|Carl's Jr.|2014-06-09|debit|5.4
100013722399591354|CARL'S JR XXXXXXX|Carl's Jr.|2012-10-26|debit|2.69
100056401408976772|CARL'S JR.               SAN ANTONIO  TX|Carl's Jr.|2014-08-02|debit|15.78
10006164708411114|CARL'S JR #7476 Q54 RIVERSIDE CA|Carl's Jr.|2014-04-15|debit|3.24
100056401388765567|CARL'S JR XXXXXXX  QPS   MOJAVE       CA|Carl's Jr.|2014-07-15|debit|3.54
100056401138551556|CARL'S JR XXXXXXX  QPS   LOS ANGELES  CA|Carl's Jr.|2013-11-12|debit|11.63
100013723237749842|CARL'S JR XXXXXXX      TORRANCE     CA|Carl's Jr.|2014-07-07|debit|8.26
100013723146117980|CARL'S JR XXXXXXX APPLE VALLEY CA|Carl's Jr.|2014-04-30|debit|17.98
100013723724067366|CARL'S JR XXXXXXX        GARDEN GROVE CA|Carl's Jr.|2015-04-20|debit|16.16
10006164443203975|CARL'S JR XXXXXXX QPS BAKERSFIELD CA|Carl's Jr.|2013-04-08|debit|4.15
100013723808031564|CARL'S JR XXXXXXX        LA HABRA     CA|Carl's Jr.|2015-05-05|debit|8.89
10006164904076545|CARL'S JR 824 ALAMEDA CA|Carl's Jr.|2014-12-29|debit|19.65
10006164179943441|CARL'S JR #7430    Q22 ESCONDIDO     CA|Carl's Jr.|2012-04-12|debit|9.68
10006164542018020|CARL'S JR #7125 Q48 SAN JOSE CA|Carl's Jr.|2013-09-05|debit|4.56
10006164289117605|CARL'S JR XXXXXXX QPS UPLAND CA|Carl's Jr.|2012-08-09|debit|7.09
10005640892228183|CARL'S JR #8212          SAN ANTONIO  TX|Carl's Jr.|2013-01-21|debit|3.23
100056401360918560|CARL'S JR 7584           LEBANON      OR|Carl's Jr.|2014-06-18|debit|23.76
100056401490365751|CARL'S JR XXXXXXX        YORBA LINDA  CA|Carl's Jr.|2014-10-14|debit|8.19
100056401071010151|CARL'S JR # 756          LAS VEGAS    NV|Carl's Jr.|2013-08-28|debit|5.41
100056401302755740|CARLS JR 7110            SANTA CLARA  CA|Carl's Jr.|2014-04-24|debit|4.77
10006164329380159|CARLS JR 7419 ROCKLIN CA|Carl's Jr.|2012-10-11|debit|6.62
10000004209524127|CARL'S JR #7382 Q51 GLENDALE CA - EXPRESS PAYMENT SERVICE MERCHANTS--FAST FOOD|Carl's Jr.|2013-08-30|debit|2.16
10006164611428119|CARL'S JR #7156 Q62 MARTINEZ CA|Carl's Jr.|2013-12-02|debit|20.0
10006164525182732|CARL'S JR #7366 Q22 RESEDA CA|Carl's Jr.|2013-08-12|debit|28.13
100056401469307865|CARLS JR 7061|Carl's Jr.|2014-09-26|debit|19.57
100013723386927206|CARL'S JR XXXXXXX      IRVINE       CA|Carl's Jr.|2014-10-19|debit|14.85
10005640982544217|CARL'S JR # 8051         LAS VEGAS    NV|Carl's Jr.|2013-05-18|debit|7.07
10006164149551621|CARL'S JR XXXXXXX  QPS ORANGE        CA|Carl's Jr.|2012-01-30|debit|5.92
100013722342108257|CARL'S JR.#890 Q66     CHICO        CA|Carl's Jr.|2012-09-09|debit|5.97
100056401349896680|CARL'S JR 7680           CORVALLIS    OR|Carl's Jr.|2014-06-09|debit|5.58
100056401586488934|CARL'S JR #7454          EL PASO      TX|Carl's Jr.|2015-01-03|debit|25.27
10006164673023743|CARLS JR CABOS REST LOS CABOS BCS MEX|Carl's Jr.|2014-02-25|debit|2.73
10005640882893148|CARL'S JR. MERHAR        FAIRBANKS    AK|Carl's Jr.|2013-01-08|debit|14.18
10006164601441754|CARL'S JR XXXXXXX QPS GARDEN GROVE CA|Carl's Jr.|2013-11-18|debit|5.72
10006164593250606|CARL'S JR #7022 Q66 PINOLE CA|Carl's Jr.|2013-11-17|debit|17.18
10006164334335865|CARL'S JR XXXXXXX QPS AUSTIN TX|Carl's Jr.|2012-10-20|debit|8.85
1000281231174918|CARL'S JR XXXXXXX|Carl's Jr.|2012-12-21|debit|2.9
10000004174095185|CARL'S JR XXXXXXX|Carl's Jr.|2012-03-24|debit|5.24
10006164470294445|CARL'S JR XXXXXXX SIMI VALLEY CA|Carl's Jr.|2013-05-17|debit|27.44
10005640870885391|CARL'S JR                LOS ANGELES  CA|Carl's Jr.|2012-12-24|debit|19.0
10005640990932771|CARL'S JR #7556          ANCHORAGE    AK|Carl's Jr.|2013-05-28|debit|4.08
10006164319027289|CARL'S JR XXXXXXX QPS SEAL BEACH CA|Carl's Jr.|2012-09-24|debit|5.04
100056401088905996|CARL'S JR XXXXXXX 0075   ALPINE       CA|Carl's Jr.|2013-09-18|debit|5.49
